MES,ANO,TMAX,TMIN,ETP
1,1990,29.7564516129032,22.0038709677419,3.41653864922776
2,1990,29.9242857142857,21.4928571428571,3.49978565382333
3,1990,30.961935483871,21.9370967741936,3.57778366892497
4,1990,30.2236666666667,21.3993333333333,3.07341726952357
5,1990,27.3438709677419,16.6341935483871,2.32909643228849
6,1990,27.311,16.3073333333333,2.04994849521073
7,1990,25.9206451612903,13.1703225806452,1.76916959290868
8,1990,29.9409677419355,17.2474193548387,2.30335431581988
9,1990,29.3003333333333,17.131,2.70892192545009
10,1990,32.1354838709677,21.6567741935484,3.50518320141046
11,1990,31.4296666666667,22.2686666666667,3.65009470945351
12,1990,31.2132258064516,22.5822580645161,3.65935331879851
1,1991,30.1048387096774,22.4483870967742,3.40079355943258
2,1991,31.2596428571429,22.1792857142857,3.69086276439303
3,1991,30.0454838709677,21.4887096774193,3.35714295847032
4,1991,29.4976666666667,19.82,3.06543704542642
5,1991,28.4770967741935,17.3270967741936,2.62287703639988
6,1991,28.027,17.0646666666667,2.11468519017135
7,1991,28.5096774193548,15.1961290322581,1.94640148861779
8,1991,31.8067741935484,16.8725806451613,2.35866142478768
9,1991,34.28,20.1956666666667,3.01938800865759
10,1991,33.9387096774194,21.4883870967742,3.53988839186067
11,1991,33.2703333333333,22.7756666666667,3.78126254159261
12,1991,31.1825806451613,22.408064516129,3.54216835560578
1,1992,32.0332258064516,22.518064516129,3.89464720576825
2,1992,31.2331034482759,22.3686206896552,3.57134101397911
3,1992,30.691935483871,21.7777419354839,3.46204578365046
4,1992,30.2383333333333,20.1056666666667,3.22876204300818
5,1992,30.5690322580645,19.7516129032258,2.75024675988299
6,1992,31.8733333333333,18.6953333333333,2.32000648608196
7,1992,30.3354838709677,16.4935483870968,1.89095084120882
8,1992,33.2774193548387,18.1129032258065,2.21898936855885
9,1992,31.6966666666667,19.354,2.67254162129601
10,1992,32.8929032258065,22.1132258064516,3.34060266428747
11,1992,31.3326666666667,21.4973333333333,3.62014789102538
12,1992,31.0264516129032,22.3154838709677,3.66062566434425
1,1993,31.0341935483871,21.8145161290323,3.71061741482343
2,1993,30.4503571428571,21.1446428571429,3.66573029800955
3,1993,31.4274193548387,21.8529032258065,3.78747349053285
4,1993,31.4216666666667,20.65,3.47718767547746
5,1993,29.7770967741935,17.3087096774194,2.77582626767263
6,1993,28.7983333333333,16.237,2.24897546425366
7,1993,30.3670967741936,15.8229032258065,1.91670652563706
8,1993,33.52,18.3687096774194,2.16018367943118
9,1993,35.8213333333333,21.9543333333333,2.81660468599792
10,1993,35.2877419354839,22.8345161290323,3.51702037612222
11,1993,36.2893333333333,23.609,4.06437543179421
12,1993,32.1132258064516,23.3232258064516,3.65954519751125
1,1994,31.8774193548387,22.1532258064516,3.89988421093052
2,1994,31.1032142857143,22.3885714285714,3.6936619951866
3,1994,31.4751612903226,21.6029032258065,3.81577649485701
4,1994,30.978,20.477,3.48813227720954
5,1994,31.2651612903226,18.9261290322581,3.11479139012625
6,1994,29.9263333333333,16.5536666666667,2.38060903866527
7,1994,30.7241935483871,16.0006451612903,2.0412937070411
8,1994,34.971935483871,18.1148387096774,2.19399030108836
9,1994,39.2676666666667,22.9646666666667,2.71349721642824
10,1994,36.5229032258065,24.0545161290323,3.37603717396524
11,1994,33.816,22.9716666666667,3.75188151632324
12,1994,30.7654838709677,22.5648387096774,3.43340889670379
1,1995,29.4916129032258,22.3232258064516,3.24513739186839
2,1995,29.89,22.2021428571429,3.45651949494203
3,1995,31.0745161290323,22.061935483871,3.65416576308288
4,1995,29.7303333333333,18.99,3.36752383388961
5,1995,28.3383870967742,17.2596774193548,2.9300886383534
6,1995,28.9166666666667,16.423,2.40679277714013
7,1995,31.31,17.6848387096774,2.1682125147697
8,1995,34.6009677419355,18.6412903225806,2.16179920220705
9,1995,37.037,21.259,2.65977297546574
10,1995,35.0938709677419,21.2935483870968,3.27127046674001
11,1995,34.1283333333333,22.247,3.72704978728388
12,1995,31.7422580645161,22.628064516129,3.61083471359602
1,1996,30.4845161290323,22.4277419354839,3.50245614277464
2,1996,31.0620689655172,22.6841379310345,3.64916176244771
3,1996,30.511935483871,22.5977419354839,3.58353310693351
4,1996,30.906,20.4286666666667,3.58979910503618
5,1996,30.2374193548387,19.1661290322581,3.05678637288936
6,1996,28.9603333333333,15.4313333333333,2.46920966651025
7,1996,31.4293548387097,15.6687096774194,2.09400771881094
8,1996,35.6638709677419,20.8164516129032,2.21939741371917
9,1996,34.0936666666667,19.788,2.45582417418207
10,1996,34.8387096774193,22.9025806451613,3.0765983604339
11,1996,30.7186666666667,22.106,3.21767097036749
12,1996,31.0696774193548,22.628064516129,3.46036089251632
1,1997,29.2712903225806,21.9838709677419,3.23315661413765
2,1997,30.61,22.2742857142857,3.61269733660197
3,1997,30.6732258064516,21.5487096774193,3.66541751564459
4,1997,29.607,19.9746666666667,3.43045189931275
5,1997,28.3096774193548,17.8441935483871,2.97914132054174
6,1997,26.43,16.3213333333333,2.33441369321177
7,1997,28.8593548387097,15.5738709677419,2.19826589244396
8,1997,31.5045161290323,16.9554838709677,2.03904304378374
9,1997,36.802,22.371,2.60841904393502
10,1997,35.9738709677419,23.3409677419355,3.14522960333167
11,1997,33.9266666666667,23.437,3.6356762689906
12,1997,31.601935483871,22.8054838709677,3.4658280888527
1,1998,32.5438709677419,23.4187096774194,3.87409650130165
2,1998,31.815,23.7253571428571,3.67671503394389
3,1998,31.8109677419355,23.1403225806452,3.82776569441154
4,1998,31.114,21.6353333333333,3.59701065334517
5,1998,28.1664516129032,16.6283870967742,3.04804386876062
6,1998,29.479,16.625,2.70662703764532
7,1998,31.9125806451613,17.4335483870968,2.34976680191266
8,1998,32.9477419354839,18.6896774193548,2.22039223712997
9,1998,35.5166666666667,20.1906666666667,2.47723458042238
10,1998,34.348064516129,22.4725806451613,2.93574126675749
11,1998,32.135,22.865,3.22270718160078
12,1998,30.0222580645161,22.0932258064516,3.18601622288206
1,1999,30.141935483871,22.5790322580645,3.46014614507056
2,1999,31.2585714285714,22.5489285714286,3.74631391839352
3,1999,30.1567741935484,22.3403225806452,3.56402978263978
4,1999,29.9583333333333,19.151,3.6102889867821
5,1999,28.1345161290323,15.7383870967742,3.20558733669511
6,1999,29.3476666666667,16.6796666666667,2.79845513615276
7,1999,31.0709677419355,16.8696774193548,2.420128781114
8,1999,33.1877419354839,16.6316129032258,2.01050037968074
9,1999,35.731,21.02,2.28810073527851
10,1999,36.6406451612903,23.0232258064516,2.86709524983374
11,1999,32.405,21.13,3.17500297296977
12,1999,32.9438709677419,23.1625806451613,3.57750242741902
1,2000,33.1093548387097,23.041935483871,3.88213697460295
2,2000,30.4096551724138,22.4472413793103,3.39538504823796
3,2000,29.5974193548387,22.1429032258064,3.35428589319772
4,2000,30.4403333333333,19.6156666666667,3.6787238339888
5,2000,29.8803225806452,17.7083870967742,3.41120768363856
6,2000,31.2276666666667,17.6786666666667,3.00405440007868
