MES,ANO,TMAX,TMIN,ETP
1,1990,30.1974193548387,21.0938709677419,3.62312195721949
2,1990,31.6425,19.7903571428571,3.99593744206123
3,1990,33.0567741935484,21.1651612903226,3.80827295742289
1,1991,33.4870967741935,21.3770967741936,4.21474052373451
2,1991,32.8075,19.5232142857143,4.24896315875831
3,1991,31.3861290322581,20.1583870967742,3.69323986051206
1,1992,33.9148387096774,21.7509677419355,4.37806750415647
2,1992,34.2789655172414,22.0765517241379,4.15186922616066
3,1992,29.0206451612903,20.1203225806452,3.33223984443101
1,1993,32.3825806451613,21.6993548387097,3.99845653405018
2,1993,29.7739285714286,19.2378571428571,3.87667867508831
3,1993,31.7558064516129,20.7441935483871,3.90221027856763
1,1994,31.5051612903226,20.5506451612903,3.99334961714843
2,1994,30.8367857142857,21.4942857142857,3.85573279838474
3,1994,31.3377419354839,19.2935483870968,3.85058894694916
1,1995,29.6512903225806,21.9509677419355,3.49462884981688
2,1995,30.3246428571429,21.3671428571429,3.7750094507011
3,1995,30.7190322580645,20.2422580645161,3.80326039233268
1,1996,30.7196774193548,21.8206451612903,3.59852596705784
2,1996,29.9303448275862,21.2489655172414,3.71279802607135
3,1996,29.3858064516129,20.3964516129032,3.65422912202996
1,1997,29.6345161290323,21.5712903225806,3.52957075956065
2,1997,29.8371428571429,21.6528571428571,3.61320683321188
3,1997,29.29,19.2267741935484,3.7304890093229
1,1998,33.2245161290323,22.4458064516129,4.09636438174547
2,1998,32.1064285714286,22.5310714285714,3.88998272798567
3,1998,30.2535483870968,21.2735483870968,3.69312133197202
1,1999,30.9625806451613,21.6183870967742,3.73325974441406
2,1999,31.2542857142857,21.7517857142857,3.95425817586326
3,1999,31.6064516129032,21.5874193548387,3.97701018450076
1,2000,34.5841935483871,22.3103225806452,4.16630171656426
2,2000,32.2986206896552,21.6568965517241,3.950511086141
3,2000,29.7506451612903,20.6235483870968,3.61880162591037
1,2001,30.9006451612903,21.4396774193548,3.62675048052284
2,2001,29.4817857142857,21.5867857142857,3.48977357542929
3,2001,29.6674193548387,20.8854838709677,3.72119445581673
1,2002,31.3670967741935,20.4716129032258,3.68323890428492
2,2002,30.4725,19.9410714285714,3.82118263463188
3,2002,32.5022580645161,21.858064516129,4.08747851895567
1,2003,30.7832258064516,22.1816129032258,3.50379259762668
2,2003,30.1257142857143,21.7560714285714,3.54840576617241
3,2003,30.4222580645161,20.5129032258065,3.82450509978716
1,2004,33.2709677419355,21.0232258064516,4.00386388168466
2,2004,34.5406896551724,20.9941379310345,4.32254717861639
3,2004,33.8074193548387,19.7270967741935,4.4478540891846
1,2005,29.7432258064516,21.9241935483871,3.26892053707493
2,2005,32.9421428571429,20.8017857142857,4.18595914615616
3,2005,35.9706451612903,21.1509677419355,4.58529992033509
1,2006,33.2416129032258,21.8893548387097,3.80203257628013
2,2006,31.3721428571429,20.8,3.92168014795881
3,2006,31.9341935483871,21.2793548387097,4.01703599845218
1,2007,29.6767741935484,22.4470967741935,2.96955934686686
2,2007,29.5596428571429,21.5742857142857,3.43722562291214
3,2007,30.5877419354839,20.0303225806452,4.01997166664382
1,2008,30.4087096774194,21.2674193548387,3.19464254276998
2,2008,30.3658620689655,20.6093103448276,3.65900914978367
3,2008,29.5703225806452,19.3009677419355,3.82730522081066
1,2009,32.1896774193548,21.1306451612903,3.31154911838671
2,2009,32.0478571428571,22015,3.7350118945192
3,2009,32.9248387096774,21.1890322580645,4.24100382282773
1,2010,29.6248387096774,22.0454838709677,2.82170917940517
2,2010,29.9175,22.4414285714286,3.2439896621964
3,2010,30.7441935483871,20.6029032258065,3.80636870243828
1,2011,31.1470967741935,21.9687096774194,3.07287424101741
2,2011,28.9510714285714,21.7485714285714,3.05907511532361
3,2011,28.9487096774193,20.6422580645161,3.41471007836341
1,2012,32.5383870967742,20.9174193548387,3.14233604944114
2,2012,33.3620689655172,21.8268965517241,3.78980866273613
3,2012,32.3048387096774,19.19,4.05591847456485
1,2013,33.4229032258064,21.0522580645161,3.15299989646546
2,2013,32.7364285714286,21.8960714285714,3.57211765134246
3,2013,31.8006451612903,20.5045161290323,3.87936858063729
1,2014,31.4474193548387,21.5767741935484,2.79411696930185
2,2014,33.6185714285714,21.9989285714286,3.63711372110836
3,2014,29.5658064516129,20.0390322580645,3.51426650778007
1,2015,33.478064516129,22.8961290322581,2.86557823512764
2,2015,32.9553571428571,22.4871428571429,3.39593550192727
3,2015,33.4322580645161,20.8148387096774,4.05059235541473
1,2016,30.5816129032258,22.0345161290323,2.47365069320078
2,2016,32.1648275862069,22.8913793103448,3.12882856746058
3,2016,31.4783870967742,19.7316129032258,3.77032616496745
1,2017,30.9690322580645,21.3738709677419,3.89420785265928
2,2017,31.0460714285714,21.8496428571429,3.78292595753598
3,2017,31.178064516129,20.8516129032258,3.87228116323512
