TMAX,TMIN,ETP
27.6796774193548,19.6454838709677,3.21940672901793
27.8467857142857,18.9832142857143,3.36534610749608
28.5264516129032,19.5706451612903,3.26300232779811
28.288064516129,20.2209677419355,3.27209409443622
28.4257142857143,19775,3.3679939007464
27.4764516129032,19.1803225806452,3.05640757679012
28.6735483870968,19.5296774193548,3.50799813398112
27.9427586206897,19.5244827586207,3.20942463086369
27.3183870967742,19.2283870967742,2.98274103926133
27.7554838709677,19.4696774193548,3.27045561949865
26.9317857142857,19.0457142857143,3.13963761121132
28.3770967741935,19.4416129032258,3.43245529616502
28.1541935483871,19.4529032258065,3.44645077538073
27.8314285714286,19.93,3.32586868689327
27.5096774193548,19.1009677419355,3.26089886142869
27.9470967741936,20.3235483870968,3.22273070504622
27.2610714285714,20.3410714285714,3.00155305617328
28.4187096774194,19.5393548387097,3.45714453405284
28.0683870967742,19.9809677419355,3.3141257582662
28.1789655172414,20.3103448275862,3.37907776051043
28.0174193548387,20.3374193548387,3.23733485516579
26.6538709677419,19.6416129032258,2.97688043563525
27.8578571428571,19.6535714285714,3.29887559379272
27.7732258064516,19.0961290322581,3.30713571273816
29.4445161290323,20.8967741935484,3.56138643487299
29.1510714285714,21.6167857142857,3.36200992158516
29.0212903225806,20.7938709677419,3.46969135774346
27.6864516129032,20.028064516129,3.15983146004797
28.6642857142857,19.9942857142857,3.52700278267289
28.0383870967742,19.9870967741935,3.32785231762379
28.4093548387097,19.97,3.37760137567003
27.8106896551724,20.0534482758621,3.13794120191818
26.9277419354839,19.8109677419355,3.10657776868077
27.9545161290323,19.7125806451613,3.33599946921441
27.9792857142857,20.0617857142857,3.36895336971228
28.2112903225806,19.5196774193548,3.43813881376423
27.8648387096774,19.4409677419355,3.0910161493249
27.7414285714286,19.6492857142857,3.21864403549548
28.5777419354839,20.0112903225806,3.48040284071966
27.8438709677419,20.8632258064516,2.88765193986518
27.9896428571429,20.0960714285714,3.23731780524591
27.8151612903226,19.8625806451613,3.25334737960061
28.2016129032258,20.2741935483871,3.07195140689156
28.0613793103448,19.658275862069,3.28368640892784
28.8416129032258,18.6896774193548,3.58441406761941
27.5658064516129,20.6006451612903,2.83316697608368
29.3067857142857,19.4578571428571,3.5596621402476
28.7445161290323,19.8225806451613,3.50725168040328
27.8709677419355,19.6806451612903,3.02832448079177
28.2482142857143,20.1828571428571,3.24625110617225
28.1416129032258,20.1725806451613,3.40664668657079
27.7538709677419,20.6196774193548,2.78267965925645
27.9421428571429,19.9778571428571,3.13926232277943
28.6258064516129,19.0429032258065,3.56428581332111
27.9070967741935,20.3490322580645,2.76652465186949
28.0458620689655,19.6089655172414,3.23357852055164
27.8887096774194,18.8435483870968,3.48504526014955
28.6612903225806,19.7812903225806,2.8866566443193
27.9714285714286,20.2125,3.15143287001607
28.6609677419355,20.1390322580645,3.43568006132137
28.1658064516129,20.48,2.69710342908881
28.8382142857143,20.5632142857143,3.27856293784054
28.8890322580645,19.9638709677419,3.30893100586368
27.5829032258065,20.311935483871,2.65981651469422
27.6025,20.0717857142857,3.02434088764354
26.6864516129032,20.2038709677419,2.8885041474491
27.6335483870968,19.6109677419355,2.56524648908901
28.0465517241379,19.4420689655172,3.19663817012954
28.1461290322581,19.241935483871,3.37616874579245
28.5306451612903,20.491935483871,2.61215627365185
27.8557142857143,19.9107142857143,3.02374975845699
28.6006451612903,20.2264516129032,3.23682351482101
29.3890322580645,19.6670967741935,2.76429458153959
29.3739285714286,20.1807142857143,3.11311690733225
27.7316129032258,19.8754838709677,3.11444265813252
30.0625806451613,20.58,2.73147399922399
28.1664285714286,20.4142857142857,2.84226781584475
27.66,19.3545161290323,3.23536023469925
28.3564516129032,21.1416129032258,2.26856348721101
28.8724137931035,20.7493103448276,2.97492672797724
29.3122580645161,20.3293548387097,3.31413069927854
28.4032258064516,20.5087096774194,3.28132878509002
28.5442857142857,20.3778571428571,3.32114689375267
28.9025806451613,20.3590322580645,3.47524019627805
