MES,ANO,TMAX,TMIN,ETP
10,1990,30.2577419354839,19.5287096774194,3.26357024700614
11,1990,29408,20.2366666666667,3.38964239664771
12,1990,28.9183870967742,20.3103225806452,3.45982571811614
10,1991,29.8348387096774,18.9516129032258,3.06524936872747
11,1991,29.9536666666667,20.0773333333333,3.37073313135552
12,1991,28.63,19.948064516129,3.28913069980976
10,1992,29.098064516129,19.3883870967742,2.96806917094226
11,1992,28318,18.9236666666667,3.2395538311467
12,1992,28.6583870967742,19.8077419354839,3.40659928232303
10,1993,30.8006451612903,19.5574193548387,3.11909542902086
11,1993,31.7766666666667,20.3326666666667,3.47569505955612
12,1993,28.8093548387097,20.8409677419355,3.20749727780823
10,1994,31.8354838709677,20.5829032258065,3.00040862102818
11,1994,29.6876666666667,20162,3.22606032301053
12,1994,28.4348387096774,20.2570967741935,3.20948774589141
10,1995,30.0654838709677,18.2261290322581,2.82243494098196
11,1995,29.7493333333333,18.86,3.24224692924473
12,1995,28.9058064516129,19.9241935483871,3.33371774530707
10,1996,30.548064516129,19.7487096774194,2.7597985412187
11,1996,27.9296666666667,20.0156666666667,2.86735888364073
12,1996,28.0409677419355,20.3567741935484,3.12322068618175
10,1997,31.5122580645161,20.4390322580645,2.70887877376455
11,1997,30.1683333333333,21.2526666666667,3.08792747222502
12,1997,29.021935483871,20.6851612903226,3.16470556598658
10,1998,29.7232258064516,19.4793548387097,2.46588219470825
11,1998,29.2066666666667,20.0336666666667,2.9751402865863
12,1998,28.0196774193548,20.068064516129,2.96096489905388
10,1999,31.23,19.3341935483871,2.43182484807588
11,1999,29.0343333333333,18.6216666666667,2.85273752156738
12,1999,29.0803225806452,20.288064516129,3.14050937567031
10,2000,31.4335483870968,19.708064516129,2.52479038190057
11,2000,28934,19.8136666666667,2.71005491990221
12,2000,28.0187096774194,19.8361290322581,2.98214609250439
10,2001,30.2474193548387,19.1309677419355,2.3234010121473
11,2001,29.3403333333333,20.6936666666667,2.66443106964432
12,2001,27.5903225806452,20.3029032258064,2.75002646592294
10,2002,33.5022580645161,21.4158064516129,2.55829491339504
11,2002,30.0513333333333,20.4393333333333,2.65140893418302
12,2002,29.5251612903226,21.091935483871,3.05737696648101
10,2003,30.4441935483871,19.2996774193548,2.16048642754022
11,2003,29.4643333333333,19.6286666666667,2.51902572877018
12,2003,29.1629032258064,20.9858064516129,2.83413028023439
10,2004,31.2864516129032,19.4758064516129,2.10406492759355
11,2004,29.2596666666667,19.4193333333333,2.43736258366991
12,2004,28.818064516129,19.8545161290323,2.90166575390776
10,2005,32.0338709677419,20.9409677419355,2.1554670130049
11,2005,30166,20.5263333333333,2.4221575977725
12,2005,28.0938709677419,19.961935483871,2.59311245135245
10,2006,30.6993548387097,20.6103225806452,2.12938745331898
11,2006,29156,19.6063333333333,2.36841301348015
12,2006,28.0709677419355,20.8312903225807,2.5285033730906
10,2007,33.6287096774194,21.3583870967742,2.11709365873643
11,2007,29.8806666666667,20352,2.18450704338349
12,2007,29.1325806451613,20.1993548387097,2.68413802148858
10,2008,31.9083870967742,20.678064516129,2.01919515399309
11,2008,30.4746666666667,20339,2.30223295828782
12,2008,29.9374193548387,20.1693548387097,2.72935285414672
10,2009,31.481935483871,20.6287096774194,1.99978594225762
11,2009,29257,21496,2.02211528370047
12,2009,27.8732258064516,20.7206451612903,2.2021952489687
10,2010,30.8983870967742,19.1038709677419,1.98223361210023
11,2010,30168,19044,2.12316082807214
12,2010,28.9245161290323,20.418064516129,2.38038667954875
10,2011,30.1712903225806,19.7093548387097,1.94166256400054
11,2011,30649,18633,2.10319134452783
12,2011,30.9248387096774,20.5125806451613,2.54111448793926
10,2012,34.9554838709677,21.9764516129032,2.14420234148583
11,2012,31.0026666666667,21.4316666666667,2.09112324917916
12,2012,29.838064516129,21.151935483871,2.32786359158484
10,2013,31.3106451612903,20.0148387096774,2.01957052670171
11,2013,30312,20.3856666666667,2.04108482629446
12,2013,29.3741935483871,21.0767741935484,2.18124430567566
10,2014,34.7748387096774,21.2445161290323,2.21118042115241
11,2014,30366,20.65,1.9590184382433
12,2014,28.0977419354839,20.65,2.03345071286702
10,2015,34.941935483871,22.5206451612903,2.26958727044781
11,2015,30.6426666666667,21.3913333333333,2.01190239852851
12,2015,29.2490322580645,21.0316129032258,2.12529162829821
10,2016,33.178064516129,20.0809677419355,2.24313610548453
11,2016,31925,20.8433333333333,2.03385997002779
12,2016,30.5203225806452,20.9977419354839,2.07521764220261
10,2017,33.351935483871,20.8709677419355,3.71008837652116
11,2017,30.5263333333333,20683,3.53330656541405
12,2017,28.81,20.9612903225806,3.3000159686603
