Mês,Ano,Tmáx,Tmin,ETP
4,1993,30.7533333333333,20.6216666666667,3.36330774652968
5,1993,29.4716129032258,17.5403225806452,2.75144184670458
6,1993,28.9676666666667,16.6923333333333,2.23998884072241
7,1993,30.478064516129,16.2167741935484,1.95000395527808
8,1993,33.6790322580645,18.7290322580645,2.21797322878089
9,1993,35.6846666666667,21.8696666666667,2.87453447930614
10,1993,34.6003225806452,22.591935483871,3.41011534339388
11,1993,35.6593333333333,23433,3.92890522456554
12,1993,31.0767741935484,23.0290322580645,3.42794331514743
1,1994,31.161935483871,21.9351612903226,3.6920572195871
2,1994,30.4067857142857,22.0725,3.52431651650217
3,1994,30.5493548387097,21.4445161290322,3.63793836270046
4,1994,30.14,20.4116666666667,3.32414677823032
5,1994,30.6606451612903,18.9832258064516,3.0406119693473
6,1994,29967,16.8653333333333,2.37963069595518
7,1994,30.5641935483871,16.2232258064516,2.08290632658455
8,1994,34.9809677419355,18.5961290322581,2.21344664107715
9,1994,38.9933333333333,23.0506666666667,2.71843940790325
10,1994,36.4435483870968,23.9390322580645,3.36461042912716
11,1994,33.2216666666667,22.7616666666667,3.62349100595401
12,1994,30.1048387096774,22.3029032258065,3.26260709316595
1,1995,29.1,22.0835483870968,3.14202734390669
2,1995,29265,21.8032142857143,3.32416408450256
3,1995,30.5383870967742,21.9641935483871,3.54256117902325
4,1995,29.3736666666667,19152,3.25212273941323
5,1995,27.8612903225806,17.3351612903226,2.87250034078134
6,1995,28.3786666666667,16.5873333333333,2.36177388889919
7,1995,30.83,17.8645161290323,2.16223658842792
8,1995,34.2251612903226,18.6648387096774,2.19893172377462
9,1995,36.8473333333333,21.4706666666667,2.67454513956008
10,1995,35.2396774193548,21.5861290322581,3.25677946908235
11,1995,33.5026666666667,22.1566666666667,3.63905711666445
12,1995,31.021935483871,22.3438709677419,3.50041416243757
1,1996,29.7809677419355,22.0774193548387,3.34783747301413
2,1996,30.2386206896552,22.3196551724138,3.50403171596924
3,1996,29.6577419354839,22.3493548387097,3.38687422068525
4,1996,30026,20.2916666666667,3.42477557010994
5,1996,29.1877419354839,18.9822580645161,2.95401988177093
6,1996,27797,15.3266666666667,2.40990447588127
7,1996,30.5509677419355,15.8058064516129,2.12300031613076
8,1996,35.1109677419355,20.7274193548387,2.27114331764531
9,1996,33.7833333333333,20.0653333333333,2.51081581038918
10,1996,34.2932258064516,22.7306451612903,3.05614325470391
11,1996,30.1666666666667,21.8793333333333,3.09302286043986
12,1996,30.3758064516129,22.3029032258064,3.32781026345552
1,1997,28.7454838709677,21.7335483870968,3.06500619123216
2,1997,29.9010714285714,21.9557142857143,3.45920558181582
3,1997,30.0051612903226,21.3945161290323,3.51481029170098
4,1997,29.0493333333333,20.0153333333333,3.31547411299551
5,1997,27.9396774193548,17.9345161290323,2.91545474973232
6,1997,26339,16.6323333333333,2.29986473857228
7,1997,28.5964516129032,15.9022580645161,2.16550949774707
8,1997,31.4587096774194,17.3041935483871,2.0527759964945
9,1997,36.5633333333333,22561,2.62701900400137
10,1997,35.9177419354839,23.6122580645161,3.10443796872821
11,1997,33.9766666666667,23356,3.58679162886843
12,1997,31.3703225806452,22.6577419354839,3.38008546627494
1,1998,32.2267741935484,23.23,3.75274384486516
2,1998,31.3410714285714,23.5178571428571,3.51321778129666
3,1998,31.3903225806452,22.9606451612903,3.691903324893
4,1998,30.8256666666667,21.6873333333333,3.53429466916901
5,1998,28.1896774193548,16.9412903225807,3.02862149669331
6,1998,29.5883333333333,17.0363333333333,2.7059330567573
7,1998,32.0858064516129,17.8841935483871,2.35250254165162
8,1998,33.5922580645161,19.2009677419355,2.22917829555507
9,1998,35.7296666666667,20.6393333333333,2.49286750101947
10,1998,34.4890322580645,22.5596774193548,2.96888063782312
11,1998,31804,22.8216666666667,3.17617799879935
12,1998,29.6009677419355,21.9441935483871,3.09905554832041
1,1999,29.6732258064516,22.3035483870968,3.35851366907526
2,1999,30.7396428571429,22.3528571428571,3.60037915489703
3,1999,29.7261290322581,22.0864516129032,3.44194567255172
4,1999,29.5826666666667,19.2386666666667,3.50415344899866
5,1999,28.0951612903226,16.0887096774194,3.13540505304878
6,1999,29542,17.0296666666667,2.81203447213536
7,1999,31.2758064516129,17.1770967741935,2.43880107063399
8,1999,33.3287096774193,17.138064516129,2.04049963587518
9,1999,35.7606666666667,21372,2.32214184325755
10,1999,36.2854838709677,23.0064516129032,2.88535855091928
11,1999,31821,20.9706666666667,3.06891935007116
12,1999,32.1435483870968,22.8470967741936,3.41413086792757
1,2000,32.0261290322581,22.5787096774194,3.67283044745484
2,2000,29.6931034482759,22.098275862069,3.28004708913835
3,2000,29.1648387096774,21.8574193548387,3.23295137238416
4,2000,29.77,19.64,3.53367375528967
5,2000,28.9254838709677,17.7264516129032,3.26655467052388
6,2000,30.4363333333333,17689,2.92905959456551
7,2000,28.4235483870968,14.1687096774194,2.06725109843904
8,2000,34.4841935483871,19.5793548387097,2.1667350594776
9,2000,33713,20473,2.25357620445975
10,2000,37.0603225806452,23.2325806451613,2.88725351866846
11,2000,32.4526666666667,22419,3.08036043946905
12,2000,30.688064516129,21.7706451612903,3.27253932098407
1,2001,30.6512903225806,21.841935483871,3.55621567843437
2,2001,30.7639285714286,22.1803571428571,3.55745035748655
3,2001,30.1909677419355,21.8367741935484,3.4993447605173
4,2001,31.4433333333333,20.6986666666667,3.84170901661812
5,2001,29.4554838709677,18.5909677419355,3.25543656256778
6,2001,27942,15168,2.77535583059675
7,2001,32.4561290322581,18.0987096774194,2.45684165467258
8,2001,35.1912903225806,18.981935483871,2.14303483788801
9,2001,35.5753333333333,21245,2.24272653599833
10,2001,33.88,22.0251612903226,2.66141242221625
11,2001,31.9636666666667,22775,2.92110921666557
12,2001,29.1151612903226,22.0164516129032,2.92525204450063
1,2002,30.1158064516129,21.7774193548387,3.29559265055249
2,2002,29.6410714285714,22.2760714285714,3.27596477715933
3,2002,30.5212903225806,22.0212903225806,3.57820641863591
4,2002,30937,20.4643333333333,3.92575044052535
5,2002,29.2167741935484,18.9261290322581,3.41067376551393
6,2002,29.8623333333333,16822,3.20673322043805
7,2002,30.5029032258065,17.1593548387097,2.53638123858479
8,2002,33.9354838709677,19.3732258064516,2.30132913506029
9,2002,34.1913333333333,19711,2.12337999601069
10,2002,36.9503225806452,23.8551612903226,2.79794743297167
11,2002,34.5366666666667,23.1523333333333,3.07975239144504
12,2002,31.7845161290323,23.3470967741935,3.19927772093759
1,2003,29.7945161290323,22.7758064516129,3.0227208039723
2,2003,29.7157142857143,22.0460714285714,3.36538265694464
3,2003,29.6254838709677,22.0538709677419,3.32928249210588
4,2003,29.0733333333333,19.6366666666667,3.5285708383873
5,2003,27.5877419354839,16.6148387096774,3.16129575212935
6,2003,29.4983333333333,17.0446666666667,3.15282413107276
7,2003,30.9203225806452,16.408064516129,2.65768753184644
8,2003,31.9270967741935,16.9216129032258,2.06458277158938
9,2003,34.5773333333333,20.5303333333333,2.16937912883976
10,2003,33.7222580645161,22.1209677419355,2.47946836678535
11,2003,33695,22.3816666666667,2.89366493117824
12,2003,31.3793548387097,23.1506451612903,3.02396166841957
1,2004,30.5770967741935,22.75,3.2791819985705
2,2004,30.0337931034483,22.1475862068965,3.38277917129629
3,2004,31.2909677419355,21.4596774193548,3.72403348394522
4,2004,31.33,21.6946666666667,3.71113792612702
5,2004,27.8254838709677,17.6748387096774,3.33811298858913
6,2004,29.6343333333333,16.7526666666667,3.15727130404252
7,2004,30.7167741935484,16.838064516129,2.65046522464057
8,2004,34.9070967741935,18.63,2.26875920448927
9,2004,38.1423333333333,22.1003333333333,2.170442247272
10,2004,34.7861290322581,22.3835483870968,2.35465924865401
11,2004,32.7996666666667,22.2676666666667,2.77013892588751
12,2004,32.1206451612903,22.2758064516129,3.20008964541214
1,2005,31.4325806451613,23.23,3.24083412179316
2,2005,33.4378571428571,22.3378571428571,4.04479073669253
3,2005,33.4232258064516,22.7503225806452,4.01440600696454
4,2005,33.8306666666667,21547,4.16757653711441
5,2005,33.228064516129,19.5577419354839,3.80628820172549
6,2005,32.8703333333333,19.0206666666667,3.45438487051777
7,2005,31.8529032258064,17.1067741935484,2.74922636282656
8,2005,35.7548387096774,19.8096774193548,2.17998715108226
9,2005,34.0923333333333,19.8903333333333,2.16880401175663
10,2005,35.8003225806452,23.5841935483871,2.49407055643001
11,2005,33.3823333333333,23.4943333333333,2.68895154743381
12,2005,30.6874193548387,22.4370967741935,2.82034050537669
1,2006,30.3158064516129,21.9932258064516,3.20093122415795
2,2006,31.0464285714286,22.4546428571429,3.50662909832565
3,2006,30.668064516129,22.3287096774194,3.54027550598102
4,2006,30452,21134,3.58653452970722
5,2006,29.7054838709677,15.7412903225806,3.7137334999958
6,2006,32.5216666666667,18281,3.50709934742739
7,2006,33.1267741935484,18.0141935483871,2.93347997584472
8,2006,35.6748387096774,19.9287096774194,2.37697045927912
9,2006,34478,20.9663333333333,2.18683623041337
10,2006,34.14,23.4087096774194,2.36627888839971
11,2006,32.6646666666667,22.4526666666667,2.61448109696777
12,2006,29.951935483871,22.7183870967742,2.69251628380467
1,2007,29.8941935483871,22.8961290322581,2.90288834277544
2,2007,30.1442857142857,22.4289285714286,3.21732703536946
3,2007,32.6235483870968,21.8245161290323,4.0427179399257
4,2007,34798,22208,4.281479048759
5,2007,31.4741935483871,18.2045161290323,3.77580525749068
6,2007,32.8063333333333,17759,3.62247337976987
7,2007,32.0658064516129,16.708064516129,2.87952718097357
8,2007,34.8377419354839,18.0106451612903,2.43510683497217
9,2007,38463,22.8363333333333,2.09122688124903
10,2007,36.3883870967742,23.911935483871,2.33464069947296
11,2007,31468,22.86,2.37097280124068
12,2007,30.6090322580645,22.1264516129032,2.77909193058887
1,2008,29.4583870967742,22.4754838709677,2.84286452233274
2,2008,30.0858620689655,21.5675862068966,3.35738459721664
3,2008,30.1412903225806,21.4964516129032,3.47095756566858
4,2008,29.3293333333333,20.4193333333333,3.5251718346368
5,2008,27.6503225806452,17.0970967741936,3.34984569491286
6,2008,29.7203333333333,17101,3.49496380009732
7,2008,32.7345161290323,17.1529032258064,3.11681228064401
8,2008,35.8387096774194,20.2638709677419,2.61854254050956
9,2008,36.4556666666667,20.7136666666667,2.17061271537331
10,2008,34.7890322580645,22.931935483871,2.28400405829226
11,2008,34399,23742,2.55711525616754
12,2008,32.931935483871,22.7148387096774,2.90090839754274
1,2009,31.8541935483871,22.3861290322581,3.23886658068366
2,2009,30.1332142857143,22.5575,3.26847892964342
3,2009,30.4512903225806,22.4503225806452,3.52511351611693
4,2009,30486,20.4903333333333,3.68930103062616
5,2009,30.5593548387097,19.4122580645161,3.65049803832156
6,2009,29.4283333333333,16.4956666666667,3.51096001450013
7,2009,31.6383870967742,17.8190322580645,3.18098005746186
8,2009,33.6029032258064,19.2132258064516,2.72851689771564
9,2009,34469,22.0716666666667,2.40149435368843
10,2009,34.5261290322581,23.178064516129,2.22802402896247
11,2009,31638,23454,2.23623510726994
12,2009,29.5635483870968,22.5467741935484,2.37258548357716
1,2010,29.6409677419355,22.511935483871,2.75378661005967
2,2010,30.7271428571429,22.8632142857143,3.30678771341017
3,2010,30.65,22.5903225806452,3.46324395542034
4,2010,30592,20.1443333333333,3.64449595579644
5,2010,28.8851612903226,16.9635483870968,3.51883684310229
6,2010,31.7986666666667,17.4226666666667,3.66947051288622
7,2010,32.2,17.4296774193548,3.22383723649072
8,2010,35.2645161290323,18.7632258064516,2.74982108626184
9,2010,38.6913333333333,23.4373333333333,2.24265511696847
10,2010,34.6774193548387,21.9316129032258,2.22943543484843
11,2010,32364,21675,2.27550015567905
12,2010,30.8538709677419,22.2574193548387,2.53723991822036
1,2011,29.4603225806452,22.188064516129,2.80366596176791
2,2011,29.2289285714286,22.0871428571429,3.01155286212816
3,2011,28.3335483870968,22.1609677419355,2.9359321022848
4,2011,29.7453333333333,20.1823333333333,3.56976160037749
5,2011,28.3258064516129,17.0045161290323,3.51740791379428
6,2011,28.6993333333333,16.2416666666667,3.39623078628511
7,2011,31.7029032258065,17.5367741935484,3.3770062693546
8,2011,34.1412903225806,18.9035483870968,2.83001597747953
9,2011,37.7003333333333,22.1846666666667,2.44667933204048
10,2011,33.2945161290323,22.3232258064516,2.13889130157009
11,2011,35.1226666666667,22.0906666666667,2.36523832060379
12,2011,33.26,23.0045161290323,2.68438257411368
1,2012,29.7222580645161,21.9064516129032,2.70374410276727
2,2012,30.4458620689655,21.7396551724138,3.3640817760946
3,2012,30.1329032258065,21.4648387096774,3.55357252237836
4,2012,31.0126666666667,22.0086666666667,3.62771971590629
5,2012,30.08,18.5103225806452,3.6036107179193
6,2012,30116,17.9653333333333,3.50756838082419
7,2012,32.128064516129,16.6909677419355,3.39974863431678
8,2012,35.2825806451613,19.72,2.88042896470538
9,2012,37.7976666666667,22128,2.49634503353929
10,2012,37.7893548387097,24.7925806451613,2.39787882329039
11,2012,32.1456666666667,23.6756666666667,2.18833223774851
12,2012,31.1477419354839,23.0035483870968,2.41452824542128
1,2013,30.7670967741935,22.9664516129032,2.82225456626457
2,2013,29.7496428571429,21.9864285714286,3.07312253445982
3,2013,30.2558064516129,22.2,3.39276325278719
4,2013,29182,20004,3.47142575125292
5,2013,30.7593548387097,19.1951612903226,3.79091006227085
6,2013,30298,19.81,3.58186680305393
7,2013,30.571935483871,16.42,3.29620985698727
8,2013,33.1029032258064,16.9861290322581,2.97371979562027
9,2013,35.4223333333333,20886,2.57885338076419
10,2013,33.7112903225806,22.5248387096774,2.21025899295385
11,2013,32761,22.7383333333333,2.21620143451692
12,2013,31.3922580645161,23.251935483871,2.3646582759296
1,2014,30.7532258064516,21.9541935483871,2.84322464239288
2,2014,29.8,21.9782142857143,3.06639832091865
3,2014,29.3625806451613,22.0474193548387,3.15365805485812
4,2014,29.4063333333333,21.1223333333333,3.4551208121038
5,2014,27.9,18.0683870967742,3.37725418514607
6,2014,28.6943333333333,17.8343333333333,3.41974169187336
7,2014,29.6106451612903,17.2003225806452,3.28658959766753
8,2014,33.4112903225806,18.2854838709677,3.20307266782639
9,2014,36.6926666666667,23.0436666666667,2.86075276112801
10,2014,36.6922580645161,23.821935483871,2.38292222005907
11,2014,31785,22.6873333333333,2.06590109185152
12,2014,29.3325806451613,22.3435483870968,2.13652508793625
1,2015,30.6496774193548,22.3870967741935,2.77865167547464
2,2015,30.2782142857143,22.4910714285714,2.99822999359906
3,2015,30.2322580645161,21.8112903225806,3.38977313897665
4,2015,30.48,21834,3.59459255894456
5,2015,29.2835483870968,19.2941935483871,3.55154355019422
6,2015,31.2323333333333,18.5553333333333,3.70950415446884
7,2015,31.8835483870968,18.8767741935484,3.56890749011067
8,2015,36.3451612903226,20.6551612903226,3.37525116806284
9,2015,37.4276666666667,23175,2.86552159481127
10,2015,37.5093548387097,24.4954838709677,2.5413093051877
11,2015,34.4796666666667,24.2786666666667,2.26914753829341
12,2015,33.2264516129032,23.6912903225807,2.43643617021162
1,2016,30.3061290322581,23.1254838709677,2.42873439339012
2,2016,33.4231034482759,23.8593103448276,3.36609339811488
3,2016,33.1470967741935,23.0696774193548,3.7825114067371
4,2016,33.8406666666667,21.7743333333333,4.05275821567018
5,2016,32.4196774193548,19.2096774193548,3.89556034345326
6,2016,30606,16738,3.72050966052877
7,2016,34.0832258064516,18.1864516129032,3.71016004430015
8,2016,34.9167741935484,20.2141935483871,3.19303765623168
9,2016,36.2043333333333,20723,2.88361193556153
10,2016,35.3722580645161,22.5196774193548,2.46882513280101
11,2016,33417,22.93,2.19672558233688
12,2016,32.3012903225806,23.0616129032258,2.22284457474728
1,2017,32.4945161290323,23.0293548387097,3.81247578290349
2,2017,32.4117857142857,23.2035714285714,3.75336701378593
3,2017,34.1087096774193,23.9109677419355,3.98911754130747
4,2017,33.4646666666667,22.13,3.91541499834192
5,2017,33.5270967741936,21.908064516129,3.97332533793511
6,2017,32.58,18.2683333333333,3.81382814997855
7,2017,32.7009677419355,17.0574193548387,3.68110209960268
8,2017,35.0364516129032,20.1683870967742,3.88196375132469
9,2017,38.3413333333333,22.6576666666667,4.05129842787082
10,2017,36.4848387096774,23.4312903225806,4.00077350550285
11,2017,32.59,22968,3.62489421954713
12,2017,30.3567741935484,22.6958064516129,3.30585232731254
