Mês,Ano,Tmáx,Tmin,ETP
6,2009,24558,11.6926666666667,3.09143683511238
7,2009,23.9422580645161,13.1483870967742,2.35483681967195
8,2009,27.1029032258065,14.1783870967742,2.15614358098341
9,2009,29.0496666666667,16386,1.86827813482338
10,2009,30.3670967741935,19.0503225806452,1.80866467193934
11,2009,30.4173333333333,22.3276666666667,1.9532316883897
12,2009,28.6748387096774,21.5787096774194,2.21636508605886
1,2010,29.0903225806452,21.6790322580645,2.71886218747939
2,2010,29.4267857142857,22.2339285714286,3.08601078019471
3,2010,30.3583870967742,20.5348387096774,3.62882249373878
4,2010,29.2513333333333,17.5926666666667,3.79214557559835
5,2010,24.371935483871,13.1745161290323,3.21472030997566
6,2010,26501,13.8176666666667,3.20157160292125
7,2010,26.9706451612903,12.8854838709677,2.7464783096165
8,2010,30.0348387096774,12.7645161290323,2.38168155897528
9,2010,32504,18.0926666666667,1.95573708209893
10,2010,29.1032258064516,16.1996774193548,1.72233498960017
11,2010,30415,16.9693333333333,2.01183047515157
12,2010,32.1938709677419,21.3509677419355,2.53024442078181
1,2011,31.158064516129,21.7909677419355,3.05542080512986
2,2011,28.7067857142857,21.4007142857143,2.98662771247633
3,2011,28.8438709677419,20.5761290322581,3.33845186792768
4,2011,28.2906666666667,18.2836666666667,3.56348022438467
5,2011,25.9838709677419,13.9222580645161,3.53454670515186
6,2011,25.6406666666667,11844,3.25784520788127
7,2011,27.0216129032258,13.6174193548387,2.84916110133139
8,2011,29.5706451612903,14.5706451612903,2.40023587626863
9,2011,32.9893333333333,15.5766666666667,2.08227977935281
10,2011,32.7606451612903,19.098064516129,1.838397585757
11,2011,32.3576666666667,18718,2.07056269859175
12,2011,35.1796774193549,20.858064516129,2.71502019912935
1,2012,32.2622580645161,21.1170967741935,3.12257639846233
2,2012,32.2889655172414,21.5244827586207,3.57382396104326
3,2012,31.9370967741936,19.1838709677419,3.97191471712262
4,2012,30.3416666666667,18656,3.74591133267898
5,2012,26.8893548387097,14.9567741935484,3.41749037425301
6,2012,24.8366666666667,13.8546666666667,2.96293556966483
7,2012,24.3990322580645,11.3883870967742,2.8069627462487
8,2012,31.5803225806452,15.2038709677419,2.72352571760614
9,2012,33.9783333333333,16.9033333333333,2.07925912864751
10,2012,33.2841935483871,20.1503225806452,1.96583781133321
11,2012,33687,21.4996666666667,2.15831950190888
12,2012,33.7751612903226,22.7990322580645,2.44221498004902
1,2013,33.3625806451613,20.9587096774194,3.11930920905469
2,2013,32.5721428571428,21.7646428571429,3.52756752171518
3,2013,31.7596774193548,20.491935483871,3.78030463794119
4,2013,27.2913333333333,16.8626666666667,3.51895897934151
5,2013,27.3016129032258,15.2596774193548,3.36986272118317
6,2013,25.3283333333333,15503,3.09097118010566
7,2013,24.9225806451613,11.6951612903226,2.8709093718803
8,2013,27.5941935483871,11.4364516129032,2.4760177130181
9,2013,31.9006666666667,15821,2.1124575819976
10,2013,31.4787096774194,18.4312903225806,1.84573263436615
11,2013,32433,20169,1.96366555697439
12,2013,33.0748387096774,22.3116129032258,2.36589424822308
1,2014,30.521935483871,21.0906451612903,2.7037527500613
2,2014,32.9910714285714,21.7121428571429,3.49381068328072
3,2014,29.4838709677419,20.1190322580645,3.44250915994106
4,2014,29.5443333333333,18.9086666666667,3.7045886255243
5,2014,25.5748387096774,15.1874193548387,3.24473452816441
6,2014,25.4486666666667,14415,3.11193047780821
7,2014,25.6651612903226,12.8783870967742,2.92583677150359
8,2014,30.518064516129,15.0929032258065,2.84916839243976
9,2014,34244,19394,2.36540993598798
10,2014,36.0738709677419,21.0696774193548,2.14100771686074
11,2014,32.4636666666667,21.0363333333333,1.90869193520324
12,2014,32.2712903225806,21.7222580645161,2.1972528273153
1,2015,33.07,22.4422580645161,2.84608780640791
2,2015,32.8360714285714,22.3475,3.37029534056703
3,2015,33.5061290322581,20.7177419354839,4.00060845414633
4,2015,31.3066666666667,19551,3.93005228783726
5,2015,27.2129032258065,15.9693548387097,3.43120841781853
6,2015,27.2626666666667,14.71,3.36684965659035
7,2015,26.1474193548387,14.1441935483871,2.98377400587849
8,2015,33.3967741935484,16.1848387096774,3.02099262436513
9,2015,33.0703333333333,18.16,2.42816309343968
10,2015,33.3061290322581,20.6358064516129,2.06722621104176
11,2015,33561,21.9663333333333,1.90113388129969
12,2015,30.528064516129,22.2838709677419,1.95652123944763
1,2016,29.9183870967742,21.7332258064516,2.36880795929271
2,2016,30.57,22.4589655172414,2.86827526921567
3,2016,29.9170967741935,19.3696774193548,3.5075898494413
4,2016,31.0853333333333,18.8263333333333,3.77802133202261
5,2016,25.0348387096774,14.1383870967742,3.26899855573053
6,2016,22631,11.0926666666667,3.03826926095942
7,2016,26.9112903225806,12.1035483870968,3.28716161798212
8,2016,29.7083870967742,14.1251612903226,2.93873098916918
9,2016,29.6873333333333,13.2926666666667,2.41426762686706
10,2016,31.8125806451613,18.1603225806452,2.03831975326885
11,2016,33.5053333333333,19.5353333333333,1.88260753427881
12,2016,31.0393548387097,20.9848387096774,1.94220076964982
1,2017,30.398064516129,21.0864516129032,3.720316083985
2,2017,29.9085714285714,21.55,3.56697586521714
3,2017,30.8577419354839,20.7367741935484,3.74279860744116
4,2017,27.6316666666667,17.3083333333333,3.43783554349045
5,2017,26.8077419354839,17.9835483870968,3.29061146723269
6,2017,24.6003333333333,13.1566666666667,3.25870811819069
7,2017,26.9232258064516,11.2470967741936,3.56560633014431
8,2017,30.4983870967742,15.4716129032258,3.75326783655923
9,2017,36295,18961,4.297963902452
10,2017,33.6593548387097,19.7570967741935,3.90560868135182
11,2017,31828,19253,3.91086416378418
12,2017,31.0306451612903,21.5541935483871,3.70979261517675
