5,5,5,61.11366480512248,77.18002784313128,70.259482533842,44.94416445526136
5,5,6,61.13644560561079,77.22644394114106,70.21859379315522,44.93082764058414
5,5,7,61.14022050310679,77.21831377001193,70.2899920911751,44.964686971579624
5,5,8,61.135467606702264,77.21114516089152,69.79077393779025,44.888628350755035
5,5,9,61.14008792413546,77.21944799669622,70.48643392446357,44.87450517492181
5,5,10,61.15242919955948,77.2170814808139,69.84948331692941,44.859532410492015
5,6,5,61.12686371507354,77.19238017208515,69.9378004751943,44.93445221847511
5,6,6,61.126395638600485,77.23245613800736,69.99503290162572,44.94344432283818
5,6,7,61.12952089987095,77.18994682793054,69.61112894679337,44.94019173596877
5,6,8,61.12336913484765,77.22348630121256,70.04433353136237,44.92399204197258
5,6,9,61.147673551673265,77.22109101317952,70.06663920705456,44.923887300839844
5,6,10,61.14674820450626,77.20925726957495,69.90896223087765,44.91675009827885
5,7,5,61.12153524571845,77.23029267244716,70.0547804237386,44.92623318145805
5,7,6,61.13672020028813,77.22775732155137,69.98575825794425,44.91894528453257
5,7,7,61.132220918832616,77.21120280857224,70.14823396168191,44.920511883803364
5,7,8,61.14336379852992,77.20993454336931,70.17484007665948,44.91988108226359
5,7,9,61.15166387280918,77.22452170385127,70.1646160619702,44.892015420025736
5,7,10,61.15568282769005,77.2105804079592,69.99904453408232,44.9046094249649
5,8,5,61.121618729658564,77.2104575404813,70.05588574552742,44.900818709971475
5,8,6,61.129698868182935,77.20713609500628,70.28681497913983,44.92939605806149
5,8,7,61.13451756532624,77.20773059990451,70.23488421097753,44.91836121019786
5,8,8,61.14660349153631,77.22548668810477,69.85712567738041,44.891172090945055
5,8,9,61.14472231862774,77.20611058927814,69.99336366007348,44.91071703154492
5,8,10,61.16182947145584,77.1920557897928,70.07638765858808,44.9905945997567
5,9,5,60.85546807943511,77.19908982998325,69.99990762317697,44.90935335855134
5,9,6,61.1167368780358,77.21070381389455,69.8158649761691,44.911346033492
5,9,7,61.13242434599393,77.20937282155037,69.98028499913704,44.98542141933004
5,9,8,61.13098545635736,77.22043036187884,70.13548173856448,44.968257168336315
5,9,9,61.15354467004346,77.22481508926904,69.83401739364221,44.910580178847816
5,9,10,61.1474096853219,77.20728189866965,70.02747541508076,44.89963481736954
5,10,5,60.90482757077608,77.22667917652855,70.082148272456,44.945154760997
5,10,6,61.13068612641742,77.18763378522891,70.10971022627997,44.91082475057695
5,10,7,61.136285793410075,77.23367732293454,69.78032502861387,44.992373719752216
5,10,8,61.141403208855586,77.19847206666506,70.21495997823,44.89943303462823
5,10,9,61.15447917524159,77.21489876333644,70.03539075427074,44.90316425314114
5,10,10,61.1416441521876,77.21837586465298,69.9543798146059,44.8987185402949
6,5,5,61.11881253803715,77.20333235248602,69.42021754159529,44.9166754357503
6,5,6,61.121526988589395,77.21529126175517,70.29202595205268,44.95363389485861
6,5,7,61.131287153165005,77.1950500902525,69.90645197013514,44.913085722448045
6,5,8,61.13198229759179,77.19643171334265,70.20101026124418,44.91620720127862
6,5,9,61.14672756491145,77.2163727695091,70.22685733112614,44.80609730574654
6,5,10,61.15848183923004,77.20794410347898,70.10298877640874,44.89881262512101
6,6,5,61.11774303370075,77.2138415503684,69.87147741217548,44.8993094476325
6,6,6,61.12785799459235,77.19291713621344,70.20416532439111,44.91413088394392
6,6,7,61.135426677888525,77.16156093367765,70.11637186175187,44.901851158929
6,6,8,61.150634707487775,77.16011952680176,70.14043317878678,44.91600969938223
6,6,9,61.15817278200715,77.1946099509815,69.91609068768405,44.870151439973235
6,6,10,61.15294577014634,77.18141767639823,70.06387070323011,44.87991211850793
6,7,5,61.11968475341158,77.21455498668547,70.0239646916837,44.92548944800576
6,7,6,61.13728448290171,77.20416437500965,70.15000657872048,44.90351293445964
6,7,7,61.150174384536406,77.20165524417948,70.05672396822229,44.89583729196983
