MES,ANO,TMAX,TMIN,ETP
10,1990,31.3138709677419,18.7125806451613,3.40782145599411
11,1990,30.7456666666667,20.5076666666667,3.56520545250917
12,1990,31.9683870967742,21.2,3.91375935301495
10,1991,32.0532258064516,18.0841935483871,3.33404656103711
11,1991,33.8593333333333,20.0506666666667,3.98470208048397
12,1991,31.8287096774194,21.5277419354839,3.79060651951523
10,1992,29.1887096774194,18.6825806451613,2.90043254404669
11,1992,29467,18.4476666666667,3.4384402345507
12,1992,32.4022580645161,20.7803225806452,4.12426096045104
10,1993,32.4970967741935,19.4861290322581,3.10740841901623
11,1993,33.2123333333333,18.3953333333333,3.7885845760298
12,1993,31.3148387096774,21.4893548387097,3.77842081395593
10,1994,32.3003225806452,20.1990322580645,2.95790608745862
11,1994,31.6063333333333,20.1786666666667,3.644684814415
12,1994,31.8635483870968,21.738064516129,3.75214518636644
10,1995,29.7425806451613,16.5274193548387,2.70263864078134
11,1995,31.3913333333333,19.0743333333333,3.45898469658597
12,1995,32.6645161290323,20.8593548387097,4.01283579560742
10,1996,31.5793548387097,18.9741935483871,2.78993451727854
11,1996,30.1186666666667,19.9843333333333,3.2079839983386
12,1996,30.648064516129,21.2793548387097,3.47420047475511
10,1997,33.0741935483871,19.6529032258065,2.67801293085377
11,1997,31.1863333333333,21658,3.09377427049376
12,1997,30.2941935483871,20.9987096774194,3.42884093823982
10,1998,29.5790322580645,18.4216129032258,2.41340631888709
11,1998,31.7133333333333,19.6,3.26185071963563
12,1998,31.4145161290323,19.9187096774194,3.64196134140406
10,1999,35.268064516129,19.3251612903226,2.44119123024703
11,1999,33.7086666666667,17.8693333333333,3.12601941205437
12,1999,34.4674193548387,21.8041935483871,3.83540108634035
10,2000,32.2751612903226,18.9167741935484,2.51289664896898
11,2000,31.2323333333333,19.5513333333333,3.0150082669379
12,2000,30.8487096774194,19.9312903225806,3.4211508979386
10,2001,31.4454838709677,18.0696774193548,2.36047675185257
11,2001,30.7923333333333,20991,2.69753852268116
12,2001,29.1890322580645,19.1661290322581,3.22975086999648
10,2002,36.8090322580645,22.1058064516129,2.47828548665149
11,2002,32869,20402,2.74507864000269
12,2002,31.8335483870968,22.1177419354839,3.25149822163924
10,2003,31.8332258064516,18.4161290322581,2.07668085518475
11,2003,32.6163333333333,18.8916666666667,2.66983662810614
12,2003,30.7629032258064,21.2925806451613,2.95498058136578
10,2004,30.5090322580645,17.5445161290323,1.96661046226684
11,2004,30128,18.5136666666667,2.52632181852019
12,2004,30.7696774193548,19.9648387096774,3.07502468980397
10,2005,29.9754838709677,19.6341935483871,1.93971655062508
11,2005,30713,19.3203333333333,2.43604979903593
12,2005,30.9329032258064,20.7225806451613,2.95856924386259
10,2006,32.0096774193548,20.8445161290323,1.98558113059586
11,2006,32797,20.2906666666667,2.46162594344718
12,2006,30.501935483871,22.2774193548387,2.66361043081902
10,2007,36.0338709677419,21.3912903225806,2.05457200558149
11,2007,31.5323333333333,19.1143333333333,2.19719777254276
12,2007,32.4745161290323,21.2603225806452,2.96611207786355
10,2008,33.9135483870968,20.1467741935484,1.92066177725379
11,2008,32.1526666666667,20471,2.22415460639762
12,2008,35.153870967742,20.9932258064516,3.03404450781143
10,2009,30.1948387096774,18.7425806451613,1.8078304856956
11,2009,30.6116666666667,22.4733333333333,1.96212584556755
12,2009,29.2545161290323,21.7858064516129,2.32170426374242
10,2010,29.1706451612903,16.2212903225806,1.71616050155934
11,2010,30.5606666666667,17.1606666666667,2.03647711183644
12,2010,31.4922580645161,21.3641935483871,2.46395475393561
10,2011,31.9290322580645,18.6006451612903,1.85075396950921
11,2011,31.4103333333333,18.5466666666667,2.01152383634323
12,2011,35.2154838709677,20.6964516129032,2.71491113426781
10,2012,33.2029032258065,19.8148387096774,1.95755020863124
11,2012,33887,21.5103333333333,2.15813681874841
12,2012,33.6874193548387,22.8622580645161,2.46105959409532
10,2013,31.3290322580645,18.3161290322581,1.86654260039417
11,2013,32.9196666666667,20.1866666666667,1.99177391457337
12,2013,33.878064516129,22.491935483871,2.40479956837137
10,2014,35.9758064516129,20.6254838709677,2.18043808133002
11,2014,33.2833333333333,21.1443333333333,1.93801611962016
12,2014,32.8125806451613,21.9616129032258,2.22621042237283
10,2015,32.9254838709677,20.5325806451613,2.07115430608816
11,2015,32.5166666666667,21.7686666666667,1.91496645329838
12,2015,30.3387096774194,22.4035483870968,1.9581281873218
10,2016,31.8183870967742,18.1396774193548,2.02477507383109
11,2016,33.7696666666667,19486,1.8824202145073
12,2016,31.481935483871,21.0958064516129,2.00403861568395
10,2017,33.8274193548387,19.5603225806452,4.02540543672087
11,2017,32553,19011,4.09833017650877
12,2017,31.8477419354839,21.7825806451613,3.88224662395032
