DATA,TMAX,TMIN,ETP
15/2/2001,"28,5","14,6","3,4986925442"
16/2/2001,"26,6","16,6","3,5013993978"
17/2/2001,"29,4","15,8","3,6576531077"
18/2/2001,"29,8","9,8","3,1992037194"
19/2/2001,"29,6","15,1","3,6050642672"
20/2/2001,"27,7",15,"3,4377001447"
21/2/2001,"29,2","15,8","3,616286485"
22/2/2001,"29,5",15,"3,569404943"
23/2/2001,28,"16,2","3,538495249"
24/2/2001,"30,4","15,4","3,6592928312"
25/2/2001,"30,2","15,1","3,611933986"
26/2/2001,"29,6","15,8","3,6122827467"
27/2/2001,"28,1","18,3","3,6838532307"
28/2/2001,"26,4",16,"3,3587884097"
1/3/2001,"27,8","14,4","3,3353047973"
2/3/2001,"27,8",12,"3,13823985"
3/3/2001,"26,6","17,8","3,4925255125"
4/3/2001,"27,2","12,6","3,1229621038"
5/3/2001,"27,6",17,"3,4907513097"
6/3/2001,"27,4","17,3","3,489516864"
7/3/2001,"26,3","18,4","3,4802649101"
8/3/2001,29,"15,8","3,4785884001"
9/3/2001,"27,7","16,4","3,4147358729"
10/3/2001,"27,2","13,2","3,1193682995"
11/3/2001,"25,4","18,4","3,3720923981"
12/3/2001,"25,2","18,3","3,3390893935"
13/3/2001,"24,6",17,"3,1836037326"
14/3/2001,23,"18,3","3,1509112564"
15/3/2001,"26,4","15,1","3,1562278916"
16/3/2001,"27,8","16,6","3,365977507"
17/3/2001,"28,6","15,4","3,3247800771"
18/3/2001,"28,9","17,5","3,4944953201"
19/3/2001,"27,6","16,4","3,302553414"
20/3/2001,"26,6",17,"3,9793689381"
22/12/2001,"26,8","18,6","3,7923951257"
23/12/2001,"28,2","15,6","3,6589781621"
24/12/2001,"27,6",17,"3,7260045613"
25/12/2001,"27,8","16,2","3,6760277513"
26/12/2001,"26,7","17,5","3,692841204"
27/12/2001,"22,7","17,6","3,3670552488"
28/12/2001,"23,8","17,2","3,4255502402"
29/12/2001,"21,6","17,8","3,2918369486"
30/12/2001,"23,9","18,3","3,5256916331"
31/12/2001,"24,6","18,6","3,6091040889"
1/1/2002,"26,6","17,6","3,6924578254"
2/1/2002,"28,2","19,4","3,9762297733"
3/1/2002,"29,1","16,7","3,8255569186"
4/1/2002,28,"17,4","3,7917780996"
5/1/2002,"33,1","16,4","4,1337394138"
6/1/2002,29,"17,4","3,8743551455"
7/1/2002,"27,4","17,3","3,7318568266"
8/1/2002,25,"18,4","3,6227249283"
9/1/2002,"25,4","18,7","3,6804785235"
10/1/2002,"24,4","17,8","3,5211928146"
11/1/2002,"24,6","18,3","3,5788012793"
12/1/2002,"27,4","17,6","3,7530702822"
13/1/2002,"25,8","17,4","3,6019895271"
14/1/2002,"25,4",17,"3,5342669691"
15/1/2002,"26,2","17,7","3,6581603703"
16/1/2002,"25,4","17,6","3,5819619544"
17/1/2002,25,17,"3,4973999075"
18/1/2002,"23,4","18,4","3,4794019023"
19/1/2002,26,"18,6","3,7109398904"
20/1/2002,"28,4","18,6","3,9089103351"
21/1/2002,"29,6","17,8","3,9403302858"
22/1/2002,"29,9","16,8","3,8802065215"
23/1/2002,"30,2",17,"3,9196786828"
24/1/2002,30,"15,1","3,7431905556"
25/1/2002,"31,2","14,8","3,8156291094"
26/1/2002,"31,2","17,2","4,012196462"
27/1/2002,28,"16,6","3,6947525001"
28/1/2002,"29,2","17,2","3,8411995445"
29/1/2002,"28,4","17,2","3,7722149351"
30/1/2002,"30,7","16,6","3,9098428702"
31/1/2002,"28,3","18,4","3,8571370349"
1/2/2002,29,"15,4","3,6640737286"
2/2/2002,"29,8","19,2","4,0401078136"
