DATA,TMAX,TMIN,ETP
30/11/2000,27,"17,6","3,7086309681"
1/12/2000,29,"17,6","3,8763256506"
2/12/2000,"29,1",19,"4,0024640804"
3/12/2000,"29,3","18,5","3,9787898678"
4/12/2000,"29,4","17,6","3,913403811"
5/12/2000,"28,8","18,4","3,9312050464"
6/12/2000,"28,4","17,3","3,8073272298"
7/12/2000,27,"17,4","3,6999930112"
8/12/2000,"27,6","19,2","3,9009603045"
9/12/2000,"24,8",19,"3,6517541172"
10/12/2000,25,"17,3","3,5274728773"
11/12/2000,"26,6","19,2","3,8201375618"
12/12/2000,"26,8","18,8","3,80419718"
13/12/2000,26,"19,4","3,7882030228"
14/12/2000,"25,2","18,9","3,6803563236"
15/12/2000,"26,4","17,7","3,6809380668"
16/12/2000,"27,4","19,1","3,881828515"
17/12/2000,25,"17,6","3,5567337117"
18/12/2000,"25,2",15,"3,3567661918"
19/12/2000,"27,8","14,6","3,5408631015"
20/12/2000,"26,8",17,"3,6581422742"
21/12/2000,"24,2","17,6","3,4914105541"
23/9/2001,"30,9","17,4","3,6018551752"
24/9/2001,"30,1","16,8","3,5090664919"
25/9/2001,"28,9","17,8","3,5055072236"
26/9/2001,"29,2","17,6","3,5242804875"
27/9/2001,"25,2","17,2","3,2029954244"
28/9/2001,"30,1","16,2","3,508426443"
29/9/2001,"26,8","15,2","3,1922474251"
30/9/2001,"28,4",15,"3,3084737916"
1/10/2001,"24,2","18,7","3,2799010245"
2/10/2001,"30,4","14,9","3,4732962647"
3/10/2001,"28,4","16,9","3,4830256822"
4/10/2001,"30,4","16,3","3,6005168957"
5/10/2001,"30,6",16,"3,60245067"
6/10/2001,31,"15,6","3,6119096345"
7/10/2001,"31,5","18,8","3,9087014895"
8/10/2001,"26,1","18,5","3,4744632987"
9/10/2001,"25,4",17,"3,3111736094"
10/10/2001,"28,1","14,3","3,3190986108"
11/10/2001,"27,8","16,5","3,4759324487"
12/10/2001,"27,2","17,8","3,538902975"
13/10/2001,"26,6","17,3","3,4600677061"
14/10/2001,"22,6",16,"3,0489259972"
15/10/2001,"19,3","16,1","2,8020643134"
16/10/2001,"21,8","15,5","2,9585225825"
17/10/2001,22,16,"3,0200703175"
18/10/2001,"21,4","15,6","2,9463138044"
19/10/2001,"21,4","16,2","2,9997537538"
20/10/2001,"27,2","16,2","3,4688450651"
21/10/2001,"27,6","14,5","3,3709467014"
22/10/2001,28,"15,6","3,4971027182"
23/10/2001,"29,8","15,8","3,6636724968"
24/10/2001,31,"14,3","3,6455076152"
25/10/2001,"29,6","16,8","3,7399364336"
26/10/2001,29,17,"3,713378877"
27/10/2001,30,"12,6","3,4440172742"
28/10/2001,"29,9","14,8","3,6189866989"
29/10/2001,"30,2","13,8","3,5672676203"
30/10/2001,"28,2","17,6","3,7181955017"
31/10/2001,"30,6","14,8","3,6905141401"
1/11/2001,"27,9","17,6","3,7032891689"
2/11/2001,"25,4","16,8","3,4388655972"
3/11/2001,"24,5","17,2","3,4020996953"
4/11/2001,28,"11,8","3,2507560885"
5/11/2001,"29,1","17,4","3,8021311915"
6/11/2001,30,16,"3,7651970767"
7/11/2001,"27,4","17,4","3,6706835003"
8/11/2001,"27,8","18,4","3,7890790086"
9/11/2001,"28,8","17,6","3,8090489131"
10/11/2001,29,"15,6","3,6645853715"
11/11/2001,"28,4","18,4","3,8486834743"
12/11/2001,"28,8","16,2","3,7037405997"
13/11/2001,"30,4","17,8","3,9702929215"
14/11/2001,27,"18,4","3,7425273961"
15/11/2001,27,"17,2","3,646293242"
16/11/2001,29,"15,6","3,6818944384"
17/11/2001,"29,2","18,8","3,9652650425"
18/11/2001,"24,6","18,4","3,5545260323"
19/11/2001,"26,2","18,5","3,6973550978"
20/11/2001,26,"18,5","3,6830071613"
21/11/2001,"23,3","17,8","3,4035503405"
22/11/2001,"24,3","16,9","3,4136943726"
23/11/2001,"27,4",16,"3,5978564638"
24/11/2001,"27,4","16,4","3,6328282862"
25/11/2001,"24,8","15,8","3,3690213786"
26/11/2001,"26,9","16,4","3,5947049994"
27/11/2001,"28,2","16,1","3,6793210944"
28/11/2001,"27,8","14,1","3,4814317607"
29/11/2001,"26,4","14,2","3,3747483874"
30/11/2001,"24,4","17,6","3,4924327503"
1/12/2001,"23,4","18,8","3,5103206535"
2/12/2001,"26,6","18,8","3,7777935395"
3/12/2001,28,"15,8","3,6458367408"
4/12/2001,28,"17,4","3,7801815536"
5/12/2001,"29,1","16,5","3,7979438584"
6/12/2001,"24,6","18,4","3,5823866714"
7/12/2001,"27,4","18,5","3,8249927751"
8/12/2001,"28,9","17,8","3,8926249193"
9/12/2001,"28,8","13,4","3,5183567066"
10/12/2001,"28,7","15,7","3,7025956442"
11/12/2001,"29,2",16,"3,7700920916"
12/12/2001,"29,4","16,3","3,8125397177"
13/12/2001,"29,6","14,6","3,6880743086"
14/12/2001,"27,9","16,3","3,6887018027"
15/12/2001,"27,4","18,4","3,8228336385"
16/12/2001,"27,4","17,6","3,7566082403"
17/12/2001,"26,8","18,4","3,773811356"
18/12/2001,"28,4","17,6","3,8410757418"
19/12/2001,"25,4",19,"3,7078849459"
20/12/2001,"26,8","17,6","3,7082538122"
21/12/2001,"26,2","17,4","3,641758377"
23/9/2002,"28,1","14,8","3,1991632923"
24/9/2002,"28,1","15,6","2,3343896492"
25/9/2002,"27,5","14,5","3,1527045694"
26/9/2002,28,"16,6","3,3586091825"
27/9/2002,"28,1","15,4","3,2860920038"
28/9/2002,29,"14,6","3,3038313805"
29/9/2002,"29,4","13,6","3,2682533162"
30/9/2002,"30,4","13,8","3,3694594837"
1/10/2002,"31,6","15,1","3,570428388"
2/10/2002,"31,6","16,8","3,7109832056"
3/10/2002,"31,4","14,8","3,5522248679"
4/10/2002,"30,8","17,8","3,7470047352"
5/10/2002,"29,8",17,"3,6179118316"
6/10/2002,"29,8","16,6","3,5964078765"
7/10/2002,"30,8","14,3","3,5046210174"
8/10/2002,"31,4","15,4","3,6458493807"
9/10/2002,"31,5","16,2","3,7250703106"
10/10/2002,"31,6","14,7","3,6243930585"
11/10/2002,"32,2","15,8","3,7662473484"
12/10/2002,"32,9","15,2","3,7826940689"
13/10/2002,"33,5","13,8","3,728045615"
14/10/2002,"33,1","14,8","3,7835117944"
15/10/2002,"33,3","13,8","3,7281703153"
16/10/2002,"33,3","14,6","3,7992823513"
17/10/2002,"29,5","11,2","3,2346542611"
18/10/2002,"33,7","17,2","4,0531722337"
19/10/2002,"31,6","18,9","4,0289245896"
20/10/2002,"31,2",13,"3,5327869096"
21/10/2002,"33,1","16,3","3,9554576496"
22/10/2002,"34,1","14,8","3,9222092413"
23/10/2002,"33,3","18,8","4,185906515"
24/10/2002,"33,1","19,2","4,2088310878"
25/10/2002,"32,5","17,4","4,0220437077"
26/10/2002,"34,5","17,4","4,1896600808"
27/10/2002,"32,7","16,6","3,9856819629"
28/10/2002,"32,7","17,8","4,0885643914"
29/10/2002,"26,7","18,7","3,68077159"
30/10/2002,"27,8",19,"3,7993788096"
31/10/2002,"25,4","17,4","3,47916311"
1/11/2002,26,"17,6","3,5486463245"
2/11/2002,"29,2","17,6","3,8137182452"
3/11/2002,29,"15,4","3,6223795317"
4/11/2002,"23,6","17,6","3,3651042926"
5/11/2002,"27,2","16,6","3,5813622836"
6/11/2002,26,"17,5","3,5605668008"
7/11/2002,"23,4","16,8","3,2937829623"
8/11/2002,"25,6",17,"4,1991524944"
9/11/2002,27,"16,8","3,5956108275"
10/11/2002,"29,9","16,4","3,8042668767"
11/11/2002,"28,4","16,8","3,7171045521"
12/11/2002,28,"18,7","3,843659689"
13/11/2002,29,"17,4","3,8220247211"
14/11/2002,"29,5","15,3","3,6930666817"
15/11/2002,30,"15,8","3,7782857576"
16/11/2002,"31,2",16,"3,8965340245"
17/11/2002,31,"17,6","4,0148308556"
18/11/2002,"29,6","17,3","3,8769132771"
19/11/2002,"24,4","16,3","3,3664955812"
20/11/2002,"29,2","14,2","3,5919665348"
21/11/2002,"31,6","16,1","3,9501058697"
22/11/2002,"29,6","18,9","4,0185479871"
23/11/2002,"22,8","18,7","3,4403466187"
24/11/2002,"28,2","16,9","3,7406519568"
25/11/2002,31,"17,1","3,9913775446"
26/11/2002,30,16,"3,8188551956"
27/11/2002,"30,8","16,4","3,9201795859"
28/11/2002,30,"15,1","3,7473167639"
29/11/2002,"31,4",19,"4,1893428257"
30/11/2002,31,"16,8","3,9747210824"
1/12/2002,"31,4","19,3","4,2173757615"
2/12/2002,"32,7","18,3","4,2437768835"
3/12/2002,"33,3","19,5","4,3949812765"
4/12/2002,"32,1","19,5","4,296417801"
5/12/2002,"32,5","15,3","3,9811779919"
6/12/2002,"33,7","16,2","4,1572347652"
7/12/2002,"29,8","19,6","4,1166588909"
8/12/2002,27,"19,4","3,8676187635"
9/12/2002,"28,6","18,9","3,9602356294"
10/12/2002,"24,6","18,6","3,6025254917"
11/12/2002,"25,4","18,7","3,6783420628"
12/12/2002,"23,3","17,4","3,3954128339"
13/12/2002,"27,6",17,"3,7214505467"
14/12/2002,"24,2","17,4","3,4717193438"
15/12/2002,"27,2","18,8","3,8395272352"
16/12/2002,26,"17,6","3,639735984"
17/12/2002,"27,8","16,8","3,723716515"
18/12/2002,"26,8","17,8","3,7241734366"
19/12/2002,29,"16,8","3,824800237"
20/12/2002,"27,8","19,4","3,9421076562"
21/12/2002,"30,6","16,1","3,9006907386"
23/9/2003,"31,5","14,1","3,3890668205"
24/9/2003,"33,3","14,4","3,5571116327"
25/9/2003,"34,5","13,6","3,5988507092"
26/9/2003,"34,1","13,2","3,5505458604"
27/9/2003,"29,8","17,1","3,5318110014"
28/9/2003,"23,4","18,3","3,150115783"
29/9/2003,25,"16,6","3,1522794823"
30/9/2003,"28,2","16,9","3,4278656874"
1/10/2003,"29,1","16,1","3,4456915987"
2/10/2003,"29,8","16,5","3,5398465603"
3/10/2003,"30,2","13,4","3,3429518133"
4/10/2003,"31,6","15,2","3,5983576584"
5/10/2003,"32,2",16,"3,71616519"
6/10/2003,"32,3","16,3","3,7570622867"
7/10/2003,"30,8","19,1","3,867688643"
8/10/2003,"30,5","18,3","3,7921398149"
9/10/2003,"25,3","17,4","3,3264480461"
10/10/2003,"28,2",16,"3,4517423004"
11/10/2003,"27,8","18,4","3,6165649958"
12/10/2003,"28,2","17,4","3,577934981"
13/10/2003,"26,4",17,"3,4130753137"
14/10/2003,"25,4","16,2","3,2787885324"
15/10/2003,"27,2","15,5","3,3727756497"
16/10/2003,"28,4","13,2","3,2928213401"
17/10/2003,"29,4","12,8","3,3471756832"
18/10/2003,"31,3","11,4","3,3936053304"
19/10/2003,"32,2","12,6","3,5674286065"
20/10/2003,"33,5","13,8","3,7736263978"
21/10/2003,"34,4","15,8","4,0123507435"
22/10/2003,"31,6","16,4","3,8433596596"
23/10/2003,29,"16,2","3,6254367629"
24/10/2003,"19,8","16,3","2,9004073933"
25/10/2003,"29,4","12,8","3,3960357917"
26/10/2003,"34,3","15,2","3,9898028764"
27/10/2003,"29,2","14,4","3,5196373704"
28/10/2003,"28,6","15,1","3,5329472977"
29/10/2003,29,"17,5","3,7647177069"
30/10/2003,"23,2","16,8","3,2429705639"
31/10/2003,"28,2","16,2","3,6045388707"
1/11/2003,"26,2","16,6","3,47916311"
2/11/2003,"28,2","17,8","3,7439846543"
3/11/2003,29,"17,6","3,797420304"
4/11/2003,"27,4","17,2","3,6386965566"
5/11/2003,26,"17,2","3,5284588699"
6/11/2003,"23,1","15,6","3,1643543465"
7/11/2003,27,"15,4","3,4705294794"
8/11/2003,"25,6","14,6","3,2937829623"
9/11/2003,"29,7","14,8","3,6496540234"
10/11/2003,"30,2",16,"3,7926305989"
11/11/2003,"29,6","16,2","3,763184081"
12/11/2003,30,"15,8","3,7664466479"
13/11/2003,"29,8","17,4","3,8848123624"
14/11/2003,"27,2","15,8","3,5419625648"
15/11/2003,"28,4","17,6","3,7919881106"
16/11/2003,"27,4","18,4","3,7782857576"
17/11/2003,"28,9","17,1","3,7974696001"
18/11/2003,"28,6","18,4","3,8826553541"
19/11/2003,"26,6","18,6","3,7363855037"
20/11/2003,"24,2","17,6","3,4574819482"
21/11/2003,"28,2","16,8","3,7243892642"
22/11/2003,"27,9","16,8","3,7016715382"
23/11/2003,"28,9","15,8","3,7036926809"
24/11/2003,"25,8",17,"3,5481165127"
25/11/2003,"29,9","16,3","3,8318873703"
26/11/2003,"28,2","17,8","3,8171178181"
27/11/2003,"29,8","16,5","3,843760773"
28/11/2003,"29,6","17,4","3,9035686555"
29/11/2003,"26,8","17,2","3,655918794"
30/11/2003,28,"15,6","3,6241140318"
1/12/2003,28,"17,1","3,7502075485"
2/12/2003,"28,6",19,"3,9595086045"
3/12/2003,28,"17,6","3,7944358017"
4/12/2003,"28,4","16,4","3,7290750225"
5/12/2003,"29,8",17,"3,8967510288"
6/12/2003,"29,4","18,4","3,9811779919"
7/12/2003,29,"19,6","4,0489300519"
8/12/2003,"26,8","18,9","3,8083261399"
9/12/2003,"27,4","18,4","3,8176064519"
10/12/2003,31,"15,2","3,8518502333"
11/12/2003,"30,4","16,8","3,9360926668"
12/12/2003,"31,2","15,6","3,9035466789"
13/12/2003,"31,6","17,8","4,1212136117"
14/12/2003,"31,2","16,2","3,9550842133"
15/12/2003,31,"16,6","3,9724480953"
16/12/2003,"32,2",15,"3,9396888152"
17/12/2003,"31,8","16,4","4,0237448263"
18/12/2003,30,19,"4,0910786824"
19/12/2003,"29,5","17,8","3,9496278824"
20/12/2003,"30,9","14,2","3,7663425915"
21/12/2003,"31,8","15,4","3,9421076562"
23/9/2004,"32,1","14,8","3,473764414"
24/9/2004,"33,1","12,8","3,4113633127"
25/9/2004,"32,7","16,2","3,6465987178"
26/9/2004,"32,1","13,6","3,4192822746"
27/9/2004,"31,8","11,6","3,2577947218"
28/9/2004,"32,2","15,8","3,6146466539"
29/9/2004,"33,7","12,6","3,4976105696"
30/9/2004,"34,1","18,4","3,9782373274"
1/10/2004,"32,3",17,"4,9099805633"
2/10/2004,"31,4","16,6","3,6591415207"
3/10/2004,"32,6","15,4","3,6698193281"
4/10/2004,"28,4",17,"3,4809635854"
5/10/2004,"32,1",17,"4,9362085827"
6/10/2004,"33,7","17,3","3,932042006"
7/10/2004,33,"20,1","4,1049384244"
8/10/2004,"31,5","14,8","3,5886569974"
9/10/2004,"32,9",17,"5,1131721274"
10/10/2004,"33,1","17,2","3,9185090566"
11/10/2004,23,"18,4","3,2330798922"
12/10/2004,28,"18,4","3,6322211213"
13/10/2004,"30,2","11,6","3,2797737326"
14/10/2004,"31,2","18,8","3,9321144167"
15/10/2004,"33,1","16,8","3,9329698983"
16/10/2004,"31,8","17,2","3,8703982866"
17/10/2004,"33,5","17,1","4,0052105723"
18/10/2004,"32,1","16,1","3,8230774391"
19/10/2004,"30,2","18,3","3,8545634315"
20/10/2004,"29,8",17,"3,7266888121"
21/10/2004,29,"15,8","3,5741746854"
22/10/2004,28,"17,2","3,6127142153"
23/10/2004,30,"16,4","3,7152476709"
24/10/2004,"25,6","17,4","3,4489774514"
25/10/2004,"28,4","16,4","3,5993975407"
26/10/2004,"28,6","11,9","3,2592286626"
27/10/2004,"26,2","16,6","3,4497689517"
28/10/2004,"27,4","14,8","3,4066214915"
29/10/2004,"26,8","12,2","3,1529735609"
30/10/2004,"27,2","17,4","3,6108905318"
31/10/2004,"29,4","17,4","3,7942755597"
1/11/2004,"29,2","11,8","3,3285156238"
2/11/2004,"28,6","18,6","3,8368340839"
3/11/2004,"29,6","18,4","3,9067665958"
4/11/2004,"30,7","17,8","3,9522507456"
5/11/2004,"29,8","15,2","3,6713306065"
6/11/2004,"26,4","16,8","3,5284588699"
7/11/2004,"30,4","19,2","4,0556066042"
8/11/2004,"29,2","18,7","3,9207160864"
9/11/2004,"28,8","16,2","3,6870704802"
10/11/2004,"29,2","14,4","3,575840796"
11/11/2004,30,"14,3","3,6366566132"
12/11/2004,"29,2","19,1","3,9685980592"
13/11/2004,"32,1","16,2","3,9720387139"
14/11/2004,"28,2","17,4","3,7531238077"
15/11/2004,"28,4","17,2","3,7561277432"
16/11/2004,"25,2","16,8","3,4622500141"
17/11/2004,29,"18,4","3,9102782731"
18/11/2004,"29,4","18,8","3,9790877114"
19/11/2004,"29,2","18,7","3,9570040737"
20/11/2004,"27,4","17,2","3,6867874661"
21/11/2004,29,"16,2","3,7387125373"
22/11/2004,"27,5","15,1","3,5257551701"
23/11/2004,27,"16,1","3,5691732281"
24/11/2004,"27,7","16,8","3,687121349"
25/11/2004,"27,6","17,2","3,7139163498"
26/11/2004,"29,1","15,2","3,6742989287"
27/11/2004,28,"15,5","3,6096657628"
28/11/2004,"27,8","19,2","3,9018737868"
29/11/2004,"26,8","17,8","3,7042374901"
30/11/2004,"24,4","14,8","3,2570912892"
1/12/2004,"27,9","14,6","3,5326799622"
2/12/2004,"26,2","17,5","3,6337931235"
3/12/2004,"25,4","17,4","3,5602304259"
4/12/2004,"28,8","17,6","3,8610048509"
5/12/2004,"30,4","14,3","3,7207511943"
6/12/2004,30,"14,5","3,7052440338"
7/12/2004,"28,4","15,3","3,6396961976"
8/12/2004,"29,1","16,2","3,7740027027"
9/12/2004,"27,3","16,2","3,6249931529"
10/12/2004,"28,4","16,6","3,7509233697"
11/12/2004,"26,2","17,6","3,6517541172"
12/12/2004,"27,9",17,"3,7442915411"
13/12/2004,29,"17,1","3,8451602969"
14/12/2004,"26,6","16,4","3,5872912005"
15/12/2004,"24,4",17,"4,0719010466"
16/12/2004,25,17,"4,1727395959"
17/12/2004,"27,1","15,8","3,5807764867"
18/12/2004,"26,6","15,8","3,5395597642"
19/12/2004,27,"18,6","3,8072079167"
20/12/2004,"28,2","16,8","3,7575740953"
21/12/2004,"27,5","17,4","3,749640407"
23/9/2005,"29,8","12,2","3,0890898591"
24/9/2005,30,"13,8","3,2328844759"
25/9/2005,"27,8","17,8","3,377476701"
26/9/2005,"23,6","17,3","3,0397551087"
27/9/2005,"26,8","17,1","3,2737358632"
28/9/2005,"25,7","17,8","3,2546778763"
29/9/2005,"27,4","15,8","3,2427818429"
30/9/2005,"29,4","16,2","3,4339143212"
1/10/2005,"28,2","19,2","3,580707149"
2/10/2005,31,"16,1","3,5690472023"
3/10/2005,"31,6","19,2","3,8610992665"
4/10/2005,"31,2",15,"3,5219237137"
5/10/2005,"30,7","18,8","3,7845011821"
6/10/2005,32,17,"3,7569871296"
7/10/2005,"31,8",19,"3,9059095951"
8/10/2005,31,"14,2","3,4848686014"
9/10/2005,"31,8","15,2","3,6333729933"
10/10/2005,"32,5","13,3","3,5499026022"
11/10/2005,"32,7","15,8","3,76882748"
12/10/2005,"33,1","13,8","3,6536396571"
13/10/2005,"31,5","16,2","3,7250703106"
14/10/2005,"32,1","13,8","3,5930808075"
15/10/2005,"33,9","13,8","3,7427083025"
16/10/2005,"33,9","13,8","3,7512371535"
17/10/2005,"33,9","14,2","3,7910992406"
18/10/2005,"32,5","13,9","3,6650302142"
19/10/2005,"33,7","18,4","4,123942111"
20/10/2005,"32,3","20,2","4,1641403641"
21/10/2005,"31,7","18,9","4,0214620543"
22/10/2005,"32,7","14,8","3,7824298841"
23/10/2005,"29,8","16,6","3,7018237813"
24/10/2005,"29,6","15,8","3,6286996764"
25/10/2005,"33,1",17,"4,0115066447"
26/10/2005,"34,3","19,2","4,2911696198"
27/10/2005,"35,1","17,4","4,218043993"
28/10/2005,"33,7","19,4","4,2732109132"
29/10/2005,"28,8","17,1","3,6996353945"
30/10/2005,"28,6",17,"3,6810886259"
31/10/2005,"29,4","15,8","3,6542155116"
1/11/2005,29,"18,6","3,8537755451"
2/11/2005,25,"16,6","3,3726893864"
3/11/2005,"28,9","16,2","3,6613671862"
4/11/2005,"31,2","17,2","3,9343807132"
5/11/2005,29,"14,8","3,5649245187"
6/11/2005,"30,4","17,1","3,8707610395"
7/11/2005,"30,3","18,3","3,965037055"
8/11/2005,"31,6","17,3","3,9940194153"
9/11/2005,"31,1","17,4","3,9656637158"
10/11/2005,26,17,"3,5196407456"
11/11/2005,"25,2","16,8","3,4412657816"
12/11/2005,"26,2","16,8","3,5266319777"
13/11/2005,"25,2","17,8","3,5299375704"
14/11/2005,"26,2","17,3","3,5742032211"
15/11/2005,"27,2","16,8","3,6184203604"
16/11/2005,"26,6","17,2","3,6049741837"
17/11/2005,"28,8","18,5","3,8961588213"
18/11/2005,"26,6","17,8","3,660092872"
19/11/2005,24,"17,1","3,3905577432"
20/11/2005,"29,8",17,"3,8635125497"
21/11/2005,31,"18,5","4,0891795751"
22/11/2005,"28,6","17,8","3,835581579"
23/11/2005,"28,1","16,6","3,6973550978"
24/11/2005,"27,5","17,4","3,7161128436"
25/11/2005,"28,6","18,4","3,892137859"
26/11/2005,"23,8",19,"3,5462650278"
27/11/2005,"24,7","18,6","3,589566472"
28/11/2005,24,"16,6","3,3674161739"
29/11/2005,"23,8","16,6","3,3524252142"
30/11/2005,"22,8","16,8","3,2875362119"
1/12/2005,"27,3","16,6","3,6460992335"
2/12/2005,"27,7","15,6","3,5977564496"
3/12/2005,"25,4","17,4","3,5576165266"
4/12/2005,"24,4",17,"3,4425408538"
5/12/2005,29,"17,8","3,8929622414"
6/12/2005,"23,8","18,4","3,5115173428"
7/12/2005,"25,4","17,6","3,5792461154"
8/12/2005,27,"17,8","3,7302232071"
9/12/2005,"22,1","17,2","3,2732279306"
10/12/2005,"27,4",17,"3,6990225165"
11/12/2005,"25,6","17,6","3,5999932001"
12/12/2005,"22,5","16,4","3,2424648685"
13/12/2005,"21,8","16,8","3,2182125325"
14/12/2005,26,"16,8","3,5691687742"
15/12/2005,"26,8","16,4","3,6032738574"
16/12/2005,"25,9","16,3","3,5205508991"
17/12/2005,21,"16,4","3,1206782611"
18/12/2005,"25,8",16,"3,4884103021"
19/12/2005,"28,4","16,4","3,7393656551"
20/12/2005,"29,2","14,3","3,6313879657"
21/12/2005,"29,9","14,8","3,7320656552"
23/9/2006,"30,1","17,8","3,5230334346"
24/9/2006,"24,8",15,"2,9376438845"
25/9/2006,"28,8","13,6","3,1404607922"
26/9/2006,"30,1","16,2","3,441091969"
27/9/2006,"26,3",16,"3,1544197497"
28/9/2006,"27,8",12,"2,9778432064"
29/9/2006,"29,8",15,"3,3628848741"
30/9/2006,"29,2","15,8","3,388731238"
1/10/2006,"30,3","17,2","3,5882613835"
2/10/2006,"24,2",17,"3,1219691026"
3/10/2006,"25,6","16,8","3,2226497815"
4/10/2006,"27,6","15,6","3,2932273686"
5/10/2006,"28,4",17,"3,4710374479"
6/10/2006,"27,6",17,"3,41962502"
7/10/2006,28,"15,8","3,367693706"
8/10/2006,"26,4","14,2","3,1302138323"
9/10/2006,"27,6","16,5","3,409186149"
10/10/2006,"23,3","16,6","3,0926007386"
11/10/2006,"28,2","15,2","3,3725177862"
12/10/2006,"29,3","16,6","3,5757368926"
13/10/2006,"27,6",16,"3,40488607"
14/10/2006,"25,8",16,"3,2721302343"
15/10/2006,"26,4","17,2","3,4210080082"
16/10/2006,"25,2","14,8","3,1456915334"
17/10/2006,"26,8","16,6","3,4206591901"
18/10/2006,"27,6","15,5","3,4043707378"
19/10/2006,"26,6","16,8","3,4352991865"
20/10/2006,"27,8","16,7","3,5296046896"
21/10/2006,"27,3",15,"3,3618151166"
22/10/2006,"26,2","16,6","3,4081684008"
23/10/2006,"25,7","16,8","3,3906791101"
24/10/2006,"22,3","16,9","3,1331503814"
25/10/2006,"19,9","16,2","2,890526744"
26/10/2006,"25,6",15,"3,2564763844"
27/10/2006,"29,6","16,4","3,6958099748"
28/10/2006,"30,6","16,1","3,7581723098"
29/10/2006,"30,8","15,1","3,6996353945"
30/10/2006,31,14,"3,6326532492"
31/10/2006,"28,2","15,4","3,5248627501"
1/11/2006,27,"17,4","3,5946981976"
2/11/2006,"27,2","17,4","3,6159121787"
3/11/2006,"25,6","17,2","3,474645578"
4/11/2006,28,"16,6","3,6254830539"
5/11/2006,27,17,"3,5812027128"
6/11/2006,"27,6","18,1","3,7240795685"
7/11/2006,"29,5","17,1","3,8018668058"
8/11/2006,"25,6","17,2","3,4957879545"
9/11/2006,26,"17,3","3,5404791525"
10/11/2006,"26,4","17,8","3,6178632781"
11/11/2006,"24,8","12,4","3,0479782637"
12/11/2006,"24,4","14,4","3,1821702496"
13/11/2006,"24,9","15,1","3,2836628562"
14/11/2006,"26,2","14,7","3,3605726837"
15/11/2006,28,12,"3,289473055"
16/11/2006,"29,6","13,2","3,5226688371"
17/11/2006,"29,8","12,9","3,5172511981"
