5,5,5,15,61.11366480512248,77.18002784313128,70.259482533842,44.94416445526136
5,5,6,16,61.13644560561079,77.22644394114106,70.21859379315522,44.93082764058414
5,5,7,17,61.14022050310679,77.21831377001193,70.2899920911751,44.964686971579624
5,5,8,18,61.135467606702264,77.21114516089152,69.79077393779025,44.888628350755035
5,5,9,19,61.14008792413546,77.21944799669622,70.48643392446357,44.87450517492181
5,5,10,20,61.15242919955948,77.2170814808139,69.84948331692941,44.859532410492015
5,5,11,21,61.140415232268,77.20184126585526,70.3179106601511,44.84079684309445
5,5,12,22,61.142406359111476,77.21395361995408,70.1518815798403,44.83865664329716
5,5,13,23,61.15621169990595,77.19272897916444,69.81659851447112,44.822891843421765
5,5,14,24,61.16007242649002,77.21386472548112,69.9218672171848,44.82460179747748
5,5,15,25,61.17345564183771,77.22188236707088,70.22766161664333,44.85664010063887
5,5,16,26,61.162801863295115,77.22338458018109,78.74607495788291,44.83966572452759
5,5,17,27,61.15997167630155,77.21236574885512,70.41774487634177,44.8747670388313
5,5,18,28,61.173250496734546,77.22012748965793,70.44954504042535,44.819384823361894
5,5,19,29,61.16633957969271,77.22850673574155,71.97695087949484,44.80357137102078
5,5,20,30,61.180624785715544,77.22286988175559,70.9273113027439,44.846614422821084
5,6,5,16,61.12686371507354,77.19238017208515,69.9378004751943,44.93445221847511
5,6,6,17,61.126395638600485,77.23245613800736,69.99503290162572,44.94344432283818
5,6,7,18,61.12952089987095,77.18994682793054,69.61112894679337,44.94019173596877
5,6,8,19,61.12336913484765,77.22348630121256,70.04433353136237,44.92399204197258
5,6,9,20,61.147673551673265,77.22109101317952,70.06663920705456,44.923887300839844
5,6,10,21,61.14674820450626,77.20925726957495,69.90896223087765,44.91675009827885
5,6,11,22,61.14342486739992,77.21955947424452,69.79967689853956,44.86177239993205
5,6,12,23,61.161040870768446,77.21149738655157,70.09959572774467,44.89363704346696
5,6,13,24,61.160923096874185,77.19565244748503,70.00979373852564,44.88637980106806
5,6,14,25,61.16696819618067,77.20815640645232,69.97279858989349,44.86109037944851
5,6,15,26,61.13725956282302,77.20849459811453,69.91299028945016,44.86159967716958
5,6,16,27,61.1378240892558,77.20966804027226,69.88041741443695,44.856005808587994
5,6,17,28,61.17525724398314,77.17539977242787,70.02937731457956,44.861865377588806
5,6,18,29,61.16143855757359,77.22542904445814,70.14775569149083,44.84950060096925
5,6,19,30,61.14233428303927,77.21944961219546,70.01465058674412,44.840537034058144
5,6,20,31,61.16292163741455,77.21461198181181,70.12345466700279,44.86143614426088
5,7,5,17,61.12153524571845,77.23029267244716,70.0547804237386,44.92623318145805
5,7,6,18,61.13672020028813,77.22775732155137,69.98575825794425,44.91894528453257
5,7,7,19,61.132220918832616,77.21120280857224,70.14823396168191,44.920511883803364
5,7,8,20,61.14336379852992,77.20993454336931,70.17484007665948,44.91988108226359
5,7,9,21,61.15166387280918,77.22452170385127,70.1646160619702,44.892015420025736
5,7,10,22,61.15568282769005,77.2105804079592,69.99904453408232,44.9046094249649
5,7,11,23,61.14870354362818,77.21659314257947,69.70196108385022,44.90377368131519
5,7,12,24,61.16440709562858,77.16727316025144,70.16378723359178,44.870208987188335
5,7,13,25,61.16251537757555,77.20865636323194,70.09639020426907,44.877708040302366
5,7,14,26,61.15502228945546,77.18369024199309,70.04307104920214,44.87969517558282
5,7,15,27,61.16312808215273,77.20813266535703,69.9725102931612,44.88119193125382
5,7,16,28,61.138450366917475,77.22217894969219,70.091950181303,44.863019548343736
5,7,17,29,61.1615885273368,77.21440030712328,70.01150239149028,44.85144577653203
5,7,18,30,61.16632420762603,77.1080733747578,69.80190015208645,44.87094879436419
5,7,19,31,61.16609249335914,77.2171727732399,70.01020544452517,44.86311638651447
5,7,20,32,61.156557188932794,77.2157961791368,69.95124515106052,44.857075743248224
5,8,5,18,61.121618729658564,77.2104575404813,70.05588574552742,44.900818709971475
5,8,6,19,61.129698868182935,77.20713609500628,70.28681497913983,44.92939605806149
5,8,7,20,61.13451756532624,77.20773059990451,70.23488421097753,44.91836121019786
5,8,8,21,61.14660349153631,77.22548668810477,69.85712567738041,44.891172090945055
5,8,9,22,61.14472231862774,77.20611058927814,69.99336366007348,44.91071703154492
5,8,10,23,61.16182947145584,77.1920557897928,70.07638765858808,44.9905945997567
5,8,11,24,61.15030822788155,77.21970479647676,69.95202041629518,44.90925831294592
5,8,12,25,61.149003998765515,77.21659268169591,69.92139832540364,44.881091012379784
5,8,13,26,61.16553584078468,77.19314058664143,69.98684718117092,44.8933726111018
5,8,14,27,61.15747140991736,77.152520763666,69.86078411732606,44.8768308039676
5,8,15,28,61.17103421666968,77.21768349176172,69.8291374785256,44.85077945165432
5,8,16,29,61.153474164906875,77.20515865503826,69.88068021265188,44.868261844669135
5,8,17,30,61.163786443180435,77.2260780310413,69.92226157295511,44.86486102641856
5,8,18,31,61.17238269029782,76.9648615052261,69.84430420914313,44.86505794702076
5,8,19,32,61.16624766223357,77.20265327012531,69.93389285056205,44.86152784924025
5,8,20,33,61.17185425946106,77.21655031711482,69.74880016040895,44.85496372949686
5,9,5,19,60.85546807943511,77.19908982998325,69.99990762317697,44.90935335855134
5,9,6,20,61.1167368780358,77.21070381389455,69.8158649761691,44.911346033492
