@relation dados-climaticos-verao

@attribute Data date dd/MM/yyyy
@attribute TMAX numeric
@attribute TMIN numeric
@attribute ETP-Pmoith numeric

@data
19/02/2007,27.5,17,3.612339
20/02/2007,26.4,16.6,3.485189
21/02/2007,24,16.4,3.26923
22/02/2007,27.2,13.6,3.296149
23/02/2007,27.8,14.6,3.419569
24/02/2007,28.8,13.2,3.381344
25/02/2007,29.3,14.8,3.543961
26/02/2007,28.4,14.6,3.449088
27/02/2007,27.2,16.6,3.506473
28/02/2007,27.2,16.9,3.523468
01/03/2007,28.4,17.2,3.635854
02/03/2007,28.1,13.8,3.333803
03/03/2007,27.2,13.8,3.255129
04/03/2007,27,15.6,3.374632
05/03/2007,28,12.7,3.216751
06/03/2007,28.2,12.7,3.224975
07/03/2007,28.4,15.6,3.461061
08/03/2007,28,17.6,3.578067
09/03/2007,29,16,3.522058
10/03/2007,28.4,13.4,3.263128
11/03/2007,28.2,13.4,3.238904
12/03/2007,29.4,12.5,3.253412
13/03/2007,28.8,14.6,3.360534
14/03/2007,29.4,14.2,3.366447
15/03/2007,28.8,15,3.372092
16/03/2007,27.6,14.4,3.223948
17/03/2007,27.4,15.4,3.275438
18/03/2007,28.4,15.6,3.356903
19/03/2007,29.8,15.2,3.422416
20/03/2007,30,14.8,3.396302
22/12/2007,24.4,15.8,3.356766
