@relation dados-climaticos-inverno

@attribute Data date dd/MM/yyyy
@attribute TMAX numeric
@attribute TMIN numeric
@attribute ETP-Pmoith numeric

@data
11/08/2006,28.8,12.2,2.509518
12/08/2006,28,10.2,2.348402
13/08/2006,29.2,9.4,2.383481
14/08/2006,29,10.3,2.437494
15/08/2006,29.8,11,2.541839
16/08/2006,29.8,11.5,2.584541
17/08/2006,30.2,12.2,2.665339
18/08/2006,30.6,10.2,2.576359
19/08/2006,31.8,10.4,2.676847
20/08/2006,30.6,13,2.778219
21/08/2006,28.6,14.2,2.739654
22/08/2006,28.8,11.3,2.578516
23/08/2006,26.8,12.4,2.532128
24/08/2006,27.8,12.6,2.621529
25/08/2006,27.8,13,2.659534
26/08/2006,28.6,10.6,2.566852
27/08/2006,30,11,2.696897
28/08/2006,30,12.4,2.801609
29/08/2006,29.6,17,3.093021
30/08/2006,30,14.8,2.986919
31/08/2006,28.6,14.9,2.913236
01/09/2006,28.6,14.2,2.879138
02/09/2006,27,11.4,2.594614
03/09/2006,27.9,13,2.775731
04/09/2006,28,13,2.794725
05/09/2006,26.8,10.5,2.553602
06/09/2006,29,11.3,2.77093
07/09/2006,27.1,14.7,2.886418
08/09/2006,28.2,12.2,2.801641
09/09/2006,27.8,14.4,2.938843
10/09/2006,28.6,9.6,2.671433
11/09/2006,28.4,14,2.977469
12/09/2006,28.6,12,2.862797
13/09/2006,30.2,11.7,2.966497
14/09/2006,31.6,11.6,3.070863
15/09/2006,30.9,12.2,3.075968
16/09/2006,31.8,13.6,3.252885
17/09/2006,32.3,12.4,3.215204
18/09/2006,33.9,14,3.458629
19/09/2006,32.5,15,3.442774
20/09/2006,29.2,15.6,3.259251
21/09/2006,29.2,16.6,3.344323
22/09/2006,28.2,15.4,3.195287
22/06/2007,25.6,11.8,2.027915
23/06/2007,25.9,7,1.783323
24/06/2007,27.4,10.8,2.070189
25/06/2007,25,11.4,1.972502
26/06/2007,25.1,12.6,2.043072
27/06/2007,25,11.4,1.972999
28/06/2007,26.5,8,1.870614
29/06/2007,26.6,9.6,1.963676
30/06/2007,26.8,9,1.943107
01/07/2007,26.5,8.8,1.917331
02/07/2007,26,9,1.902631
03/07/2007,26,8.3,1.866381
04/07/2007,25.8,11.4,2.026393
05/07/2007,26.6,9.7,1.979777
06/07/2007,25.2,11,1.976976
07/07/2007,26.2,9.2,1.936121
08/07/2007,26.6,9.2,1.961108
09/07/2007,27.4,11.8,2.151028
10/07/2007,28.3,9.4,2.072498
11/07/2007,27.4,10,2.060004
12/07/2007,27.2,9.4,2.020092
13/07/2007,26.4,8.8,1.947043
14/07/2007,27.3,9.6,2.045739
15/07/2007,27.7,9.8,2.083981
16/07/2007,29.4,7.8,2.07248
17/07/2007,28.5,8,2.038781
18/07/2007,30,9.9,2.234733
19/07/2007,28.6,10.4,2.190462
20/07/2007,29.4,11.6,2.309489
21/07/2007,28.8,12.7,2.344673
22/07/2007,29.4,12.3,2.363267
23/07/2007,29.8,10.8,2.308258
24/07/2007,29.5,14,2.48123
25/07/2007,30,11.8,2.39227
26/07/2007,27.6,13,2.331588
27/07/2007,29.4,10.8,2.316744
28/07/2007,25.6,14.9,2.342428
29/07/2007,25.8,12.4,2.217511
30/07/2007,25.4,12,2.179194
31/07/2007,25.5,9,2.017876
01/08/2007,25.4,6.7,1.884775
02/08/2007,25.8,7.8,1.980614
03/08/2007,26.8,10.2,2.189746
04/08/2007,27.8,14.8,2.53138
05/08/2007,28.6,9.6,2.279238
06/08/2007,27.6,14,2.492413
07/08/2007,28.2,7.2,2.129857
08/08/2007,27.2,10.4,2.271823
09/08/2007,26.6,12.6,2.378647
10/08/2007,25.8,12.4,2.327989
11/08/2007,26.5,10.6,2.270808
12/08/2007,26.9,11.4,2.35455
13/08/2007,26.6,12.8,2.43288
14/08/2007,27,11.2,2.369269
15/08/2007,25.5,9.8,2.199189
