6,9,10,"55,4902763721","67,0908257424","61,6277783105","64,7675152254","54,9804798891","60,1368365022","57,5291249934","53,8142464772","41,7343370496","47,8494122743","48,030491471","69,8462495881","56,9081311579"
7,5,6,"55,483279934","67,1435193635","61,5214433976","64,5740472953","54,9704897606","60,5701480894","57,2732146475","53,5382065759","41,7425028846","47,7375980388","48,139898414","70,2001802194","56,9078773851"
7,7,10,"55,5098522129","67,1484292502","61,6310259578","64,7227924241","54,970656352","60,6453580079","57,3377244943","53,5828691763","41,63220822","47,9514575698","48,1812471344","69,5502125515","56,9053194459"
5,8,9,"55,5068831768","67,1762629147","61,573037286","64,787244357","54,9525226693","52,6806762425","64,4404327322","53,9550101925","41,611612454","47,89725981","48,1405373318","69,9284582003","56,8874947806"
9,10,7,"55,462372846","67,1671211511","61,5851383004","64,7483609575","54,9425680633","59,3388933493","58,4230258251","53,8768786082","41,7575855897","47,8917805829","48,4610704103","68,9930126885","56,8873173644"
6,5,8,"55,5057758737","67,1183877217","61,5518787319","64,7583627733","54,9492359746","60,051541233","57,3672013547","53,5193529768","41,7206658369","47,6630297968","48,2626685535","70,15384968","56,8851625422"
8,10,6,"55,4924857768","67,1413752833","61,6033696203","64,8338130431","54,9544924057","58,2394904898","59,9708027262","53,8141729068","41,6143388182","47,5248764578","48,5022762821","68,9071273306","56,8832184284"
9,9,10,"55,4966198532","67,1698306513","61,6320344535","64,9428537218","54,9946316721","59,8930933396","57,405785082","53,6227926048","41,8120391113","47,9474677017","48,0479439142","69,6313103815","56,8830335406"
10,9,8,"55,491996214","67,1867316578","61,6085509424","64,6743246738","54,9846410618","60,2554560989","57,5888409507","53,9670699489","41,8033309169","47,4489548821","48,6302855054","68,9484511451","56,8823861665"
9,7,8,"55,4850550367","67,2157271068","61,5954000064","64,9864283816","54,9476762561","59,9255719498","57,513442983","53,622322764","41,751091052","47,9604210209","48,1071950602","69,4705893551","56,8817434144"
8,5,8,"55,4988042492","67,1940379588","61,5779059494","64,6466861842","54,9574972788","52,6706251608","64,0781295447","53,9342152628","41,7203458976","47,938426236","48,0483723682","70,2973549476","56,8802000865"
8,10,9,"55,4964535453","67,1967792372","61,6140261127","64,8076345967","54,9724532555","59,7194019771","58,186859096","53,8703758158","41,7476258778","47,938564343","47,7268635188","69,2706102429","56,8789706349"
8,8,7,"55,4934882334","67,1407732651","61,6130951758","64,7540416964","54,9405590788","59,8641270612","58,3545233457","53,8523959697","41,6726753664","47,8946899388","48,0804383329","68,8827926666","56,8786333442"
9,10,10,"55,5039551761","67,1860051822","61,6271159026","64,797496078","54,9983689464","60,554721213","57,5722935981","53,7164103515","41,7632730105","47,5154433504","47,9765338482","69,3102019907","56,8768182206"
9,8,10,"55,5045054441","67,2147448924","61,6297019231","64,7292038819","54,9927457944","60,1307842015","57,9269932994","53,6597574739","41,6750132828","47,9384007135","47,6084317245","69,4745610268","56,8737369715"
9,8,8,"55,4551454487","67,2250998633","61,6438421032","64,8517475015","54,9498685262","60,0650227603","57,7454837015","53,944929626","41,6193207877","47,6217480026","48,3649349905","68,9967886993","56,8736610009"
10,7,7,"55,4787640867","67,1943165472","61,5815046498","64,6410125728","54,9504868901","58,5907801792","57,9961469959","55,2934922981","41,8398936199","47,9558227571","47,9488670997","68,9923736983","56,8719551162"
8,8,9,"55,4977471755","67,2156663649","61,6032689177","64,7420839545","54,9690791067","58,7904364431","58,3556456052","53,8940234963","41,7488362637","47,7500289325","48,277093922","69,530602243","56,8645427021"
6,7,10,"55,4928889684","67,1518782132","61,5934154843","64,8189655373","54,9753687219","52,6630355509","64,1004735253","53,7557641808","41,6120579495","47,8643315805","48,2216825653","70,0930130734","56,8619062792"
7,9,10,"55,509312996","67,0719129959","61,6154363539","64,7423852047","55,0003540518","59,7766345957","57,1066433098","54,4189956805","41,6145505219","47,9149037121","48,0246336045","69,4558561539","56,8543015984"
10,9,9,"55,5106775385","67,2209144011","61,6254206206","64,8868641497","54,9786694676","59,0727294689","56,7882978972","55,4055158534","41,7735837695","47,8206092929","47,8667590303","69,2749432534","56,8520820619"
10,10,5,"55,4089205829","66,933156228","61,5336289935","64,4945489277","54,9065410075","59,6876140022","57,9060924827","55,2166044986","41,7221167493","47,8710358426","48,1473656853","68,3634579844","56,8492569154"
8,5,7,"55,4879428364","67,1571297389","61,5584780439","64,6447440706","54,9388966336","52,6539465654","63,633098152","53,8316288506","41,6989894993","47,982017476","48,2164090157","70,3063664127","56,8424706079"
9,9,8,"55,4824160821","67,2091106062","61,6044320005","64,7316461991","54,9798347828","59,8218306529","57,7249739947","53,6065611954","41,6543812226","47,800221333","48,3317879997","69,0393777729","56,8322144868"
9,7,10,"55,4754316467","67,1758869553","61,6234234222","64,7043779236","54,9778327746","59,612674682","56,9230119273","53,8661542166","41,7935881291","47,8948111405","48,5492297406","69,3392822323","56,8279753992"
5,7,6,"55,5112933747","66,8170010521","61,5153582329","64,7913681945","54,9916204808","59,2605844378","57,9928815432","53,6571684674","41,5626675964","47,8460369889","48,0321193008","69,8973445048","56,8229536812"
10,9,10,"55,4672518364","67,2260589465","61,6378400822","64,8788170639","54,9910594789","59,1624806613","57,4396093733","53,7505953601","41,783036925","47,8823874293","47,8422417781","69,7953658721","56,8213954006"
6,8,10,"55,488873361","67,0340049252","61,6010671544","64,7338770522","54,9863099413","60,1201110308","57,652061821","53,5624014119","41,7139476602","47,8838987582","48,0049034267","68,8429719128","56,8020357046"
7,9,9,"55,5014410942","67,1837539094","61,6229724028","64,7590068457","54,9797563775","59,1525422549","57,6508311106","53,6613340447","41,7255399011","47,8905439826","47,9912772865","69,4765258706","56,79962709"
6,6,6,"55,4812949929","67,0586360429","61,5202186071","64,7899806836","54,9182335191","52,6396215339","63,798247572","53,888015026","41,7159589569","47,8407282636","48,0445412243","69,8909487029","56,7988687604"
10,10,6,"55,4570980861","67,0777553495","61,5651907139","64,5184490829","54,9384573948","59,6121347192","58,2615370291","53,9066778265","41,7512544364","47,7813348864","48,5759734876","68,0714534769","56,7931097075"
9,8,7,"55,5131424237","67,2119598338","61,5839789256","64,8822417537","54,9389379967","58,8851825981","57,9706024328","53,6435713175","41,7465399604","47,7939586279","48,4567817321","68,8849841338","56,7926568113"
10,8,9,"55,4923230669","67,1912981332","61,621574652","64,7332043484","54,9765234033","59,042944585","57,0609979125","53,8849034387","41,6517590507","47,9094942948","48,5400112235","69,3278395929","56,7860728085"
10,10,8,"55,4686413079","67,1470332907","61,6081768189","64,7658226582","54,9775115057","59,589574539","57,8509156329","53,8766886779","41,7870532118","47,7398418431","47,5644662346","69,0338038722","56,7841274661"
9,10,8,"55,4841945937","67,1348124024","61,6043314822","64,7225029425","54,9529598613","59,7400048078","57,5256258057","53,8658877192","41,7741300749","47,6579516219","47,7768058108","69,1216229459","56,7800691724"
5,10,8,"55,5081882893","67,1733626458","61,5635384601","64,7710274783","54,9544296644","59,2141419112","57,3174520042","53,48210557","41,7040497742","47,9459007475","48,0668385909","69,6556504404","56,779723798"
10,7,10,"55,5156743798","67,1512299267","61,6839542975","64,6484487357","54,9782087169","58,808684401","56,7597764643","53,9842895782","41,7026759125","47,905191033","48,2022183059","70,0086868881","56,7790865533"
6,9,9,"55,4918332066","67,0821370138","61,5919549287","64,7867313941","54,9640416168","52,6733247491","62,9277228961","53,6792892887","41,6144756858","47,9230534717","48,7077505808","69,9028396117","56,7787628703"
7,10,7,"55,4940657968","67,144684295","61,5977434021","64,7417821654","54,9640416762","58,9531332079","57,8744825668","53,8721098706","41,61060559","47,485076302","48,3536362598","69,1676159348","56,7715814223"
5,8,8,"55,499689357","67,1198197319","61,5587196274","64,7738686269","54,9453486755","59,6603264436","56,9339768315","54,1283605871","41,5756613766","47,8936714225","47,9980185353","69,1692456147","56,7713922358"
9,8,6,"55,446036982","67,2083516136","61,5550209834","64,5443089203","54,9211246027","60,0218832887","57,4738602627","53,5187699023","41,737134241","47,8618787208","47,7205547018","69,1565577194","56,7637901616"
6,10,7,"55,5048280138","66,8629742423","61,5637600199","64,8568348434","54,954083301","60,1014723578","56,9376269334","53,5755922709","41,6918634578","47,9017447135","47,9581418761","69,2553608875","56,7636902431"
10,10,9,"55,4894645917","67,192136941","61,6225346888","64,7438637006","54,973496645","58,6776677249","57,1818355658","54,694555076","41,8185845641","47,6190591524","47,9683208508","69,1066898972","56,7573507832"
5,8,6,"55,4715569642","67,1879388683","61,5101426552","64,7811619538","54,9320830971","59,2946550834","56,9535987845","53,5146160609","41,5715680975","47,8634614856","48,4506669067","69,5509348468","56,7568654003"
10,8,5,"55,4794605998","67,1663342965","61,5290325213","64,6150052498","54,9202998372","58,3146945869","57,9431148953","55,4397745522","41,7862666667","47,4728497356","47,3827314308","69,0319263173","56,7567908908"
8,9,8,"55,4851257803","67,2002922207","61,6453257339","64,7590753603","54,9332131151","59,8006783361","56,9543530218","53,5125210584","41,6565841003","47,8836307367","47,9790539504","69,1897349129","56,7499656939"
7,9,7,"55,4936078538","67,1501361337","61,5713697236","64,7199318619","54,9672229109","60,2226345424","57,075931446","53,5126464065","41,7100630533","47,8960927647","48,0716227392","68,606441349","56,7498083987"
7,10,6,"55,4490686284","67,0377246483","61,5496158121","64,7184925193","54,9389718012","59,0788835786","57,558357271","54,0523457721","41,7192680553","47,8970415006","47,7695162244","69,1507490434","56,7433362379"
5,7,5,"55,4837274091","67,0686805622","61,478125126","64,7620062337","54,9022539982","59,3616440626","57,2316337663","54,2728855056","41,7060532358","47,5323810585","47,9016519569","69,1871610572","56,7406836644"
7,8,8,"55,5100757425","67,1638684879","61,6180657243","64,5756189812","54,9665977356","59,8431921233","57,447872296","53,5414384697","41,6072537427","47,9445421661","48,0307090633","68,4807870184","56,7275017959"
10,9,5,"55,4294606812","67,1116377508","61,6029432709","64,6021571517","54,9273068351","57,3603970406","59,5616927705","53,8856480817","41,5895485421","47,8157294996","48,4764132346","68,3467421412","56,7258064167"
6,7,8,"55,485371549","67,0872631587","61,5624862465","64,7747315106","54,9513102438","52,6444196171","62,7080040845","54,0104463064","41,5932091194","47,9144852321","48,1808263144","69,5393082978","56,7043218067"
8,9,6,"55,4697190423","66,8919851442","61,5582166584","64,7635889047","54,9637870686","59,4590422399","58,0344333065","53,5350243685","41,7973218985","47,8338236938","47,9356587511","68,1163291896","56,6965775222"
10,9,7,"55,4834386973","67,1654572778","61,5885302566","64,7046998888","54,956414185","58,8361533327","57,0417249583","53,7436350973","41,6179152122","47,8772449823","48,5793625008","68,6380665671","56,6860535797"
8,5,5,"55,4104879292","67,0587387125","61,5358017608","64,6191522781","54,9091755022","52,6531550393","62,546270303","53,6492257313","41,7802234049","47,7130093122","48,0127125303","70,1042937784","56,6660205235"
5,6,5,"54,7797650303","67,1537318246","61,482358317","64,7876840254","54,9531090399","58,6083872246","57,3841423202","53,5283803553","41,692107187","47,8528663199","47,9150651325","69,7885942205","56,6605159164"
6,10,8,"55,5063929146","67,1654142393","61,5903282114","64,7748264026","54,988684974","52,6603779151","62,2109714994","53,8548838563","41,5926188728","47,4929846962","48,2278839806","69,8239138772","56,65744012"
5,5,6,"55,4787880825","67,1594074965","61,4950120323","62,9607549838","54,9727292569","59,0692532897","57,0916678928","54,0430850928","41,6082853117","47,5471576835","48,2086456639","70,2298205736","56,6553839467"
9,10,9,"55,4226704211","67,1815197311","61,6200802702","63,9143438914","54,9826256679","59,7524175489","57,1798572898","53,6536714177","41,8144208542","47,4283445611","47,8216316097","69,0564026371","56,6523321583"
6,8,5,"55,4802516099","67,0948477666","61,4947237488","64,7681088082","54,9410464369","58,6555417383","57,2891732159","53,6369665058","41,5661141272","47,7905368339","48,4065832099","68,6483608249","56,6476879022"
9,10,5,"55,4351991733","67,153494401","61,5881429153","64,7215956431","54,9156463758","58,34605626","57,5765103759","53,8807627073","41,4714568176","47,6220252732","48,2645031362","68,7650620709","56,6450379291"
6,8,7,"55,4853046386","67,1112633644","61,5578026844","64,7858586804","54,9328919549","58,5967127026","57,2067004217","53,443638582","41,5887534625","47,9067417079","47,942579164","68,9270177669","56,6237720942"
8,10,8,"55,4994476382","67,1944647459","61,5973690614","64,8699017248","54,9663103975","52,6910121305","61,0710694775","53,8459407406","41,6659340588","47,8385474714","48,5804522608","69,3257215861","56,5955142744"
7,6,5,"55,4914687229","67,1657297099","61,5028885021","64,7771704817","54,9310572864","57,2947840588","57,4583307328","53,5356208015","41,5798746763","47,5252308687","48,0421219465","69,7318008171","56,5863398837"
5,9,5,"55,4977999365","67,119351346","61,4896769724","64,7706973987","54,9448860511","58,0208152532","57,1241975141","53,5630105687","41,5525601709","47,8621631736","48,2465464752","68,6963480303","56,5740044076"
5,6,7,"55,4997308738","67,0304504521","61,5524551786","64,7630437167","54,9535694721","52,6646446456","61,4334655945","53,5642570371","41,5645123045","47,5275500279","47,9981890214","70,1760387771","56,5606589251"
9,9,5,"55,4173017008","67,1613901302","61,533273981","64,5056924726","54,9459549389","58,4656219254","57,0908927991","54,6233937992","41,7410329803","47,92640918","47,3214546318","67,9705667774","56,5585821097"
5,5,5,"55,4862979542","67,1232321928","61,4675783876","64,7598114501","54,9708967053","52,7670975209","61,160173437","53,4488973044","41,5739050668","47,815417695","47,9294392214","70,1333997879","56,5530122269"
8,10,5,"55,4702645817","67,0113565929","61,5273011326","64,6602384209","54,9296301099","58,5550087302","56,5493250286","53,5381142199","41,7405674277","47,5747677219","48,2088900415","68,5084811218","56,5228287608"
7,10,5,"55,5042332857","67,123390223","61,5721431198","64,5880169834","54,9418619661","57,4721654828","57,3249633689","53,8425929921","41,5632295198","47,4679993774","48,248059404","68,6053523088","56,521167336"
5,6,10,"55,5101446027","67,1328824792","61,5683813743","64,7545123673","54,9992972854","52,6980080452","58,6533442185","54,7711232376","41,6383518898","47,9365536045","48,2694301181","70,2765706888","56,5173833259"
7,7,9,"55,5130658424","67,1584818332","61,6178813126","64,7463003983","54,9708237624","52,6687815875","59,8292898145","54,0659521164","41,6441207145","47,8675132896","48,2818028731","69,6050715641","56,4974237591"
5,10,9,"55,5149569355","67,2064033316","61,5662676421","64,7742432569","54,9751078078","52,678511703","59,8835732439","53,8691080487","41,5813174354","47,4894913788","48,376226186","70,0450913455","56,4966915263"
10,5,6,"55,481971666","67,1797883174","61,5573507332","64,7399258217","54,937115902","52,6454687307","59,4436527777","54,3521899156","41,6311239525","48,0685596552","48,2310603037","69,5638702234","56,4860064999"
8,7,5,"55,50220728","67,1385417176","61,5664658511","64,7240157535","54,9182991954","52,6635766499","60,5599418968","53,8798146106","41,6908945091","47,798947092","48,3169680728","69,0310108374","56,4825569555"
10,5,10,"55,5044864244","67,1617140402","61,6530881777","64,526629403","54,9886369354","52,6826906239","58,7748262662","54,1180562985","41,6798298704","48,2684902088","48,3551367924","70,0487430202","56,4801940051"
8,6,7,"55,5086602602","67,1770010405","61,6040626452","64,6408825422","54,9404329635","52,6649034834","62,6946672975","53,8900911434","41,7153839542","47,8566989151","46,442121951","68,6152663351","56,4791810443"
7,5,10,"55,4893932164","67,105002298","61,6056185612","64,5075293687","54,958707568","52,6675971668","59,1964296932","53,7309300898","41,6856713246","47,9504692455","48,4452707881","70,3669473605","56,4757972234"
8,6,10,"55,4514230233","67,1619690997","61,6087237737","64,7326467281","54,9780258969","52,6805608466","58,5388541007","54,0652911608","41,7050748027","47,9653336717","48,6354757796","69,9438865437","56,4556054523"
6,6,7,"55,5027675042","67,1812704188","61,5430239948","64,7863446345","54,9733069539","52,6577526487","58,7004324382","54,1237659034","41,6068450359","47,9130675534","48,1999512557","70,2165901201","56,4504265385"
5,7,7,"55,4902780366","67,159021418","61,5356036357","64,769234048","54,928916318","53,5692130763","58,7282922783","53,6472545692","41,6179946872","47,9066791594","47,9924798917","70,0528259466","56,4498160888"
10,8,8,"55,5078517579","67,1953458912","61,6526522618","64,84863071","54,9774831912","52,6903574522","58,0189908091","55,3123510705","41,6694928743","47,6965701036","47,9848215446","69,690014804","56,4370468725"
7,6,10,"55,4972654522","67,1383849061","61,6041471939","64,6869790388","55,0038217555","52,6644640685","58,4901704585","54,395271482","41,6402466559","47,9537118813","48,2120706594","69,9524710762","56,436583719"
10,6,8,"55,5080704369","67,1313136977","61,6452211372","64,711223169","54,9723479661","52,6709531484","58,2470607639","53,8668020131","41,6575737695","47,9837536174","48,6272865872","70,1072845848","56,4274075743"
7,5,9,"55,4828932934","67,0951530982","61,5936077635","64,8786191954","54,9591699656","52,6523774155","58,3149918197","53,9734555311","41,6519271129","47,9420719895","48,1855575121","70,2825715237","56,4176996851"
9,10,6,"55,4862500193","67,1995547954","61,5615446671","64,7189098483","54,9454658811","56,7329060465","57,2347037771","53,6104125904","41,6983868579","47,8393127106","47,4439685698","68,4949272777","56,4138619201"
6,6,10,"55,5006091045","67,1586227182","61,596197443","64,7671397539","55,0310135878","52,6621647553","57,8602636769","54,4219293012","41,616192327","47,9607397825","48,1632087034","70,1973105213","56,4112826396"
6,7,6,"55,5047907897","67,1753381597","61,5286756079","64,7663692369","54,9506687589","52,6627660175","60,1728221278","54,1606226823","41,6087935451","47,8883053781","47,8550793114","68,6424647345","56,4097246958"
6,5,9,"55,4900544244","67,0767078132","61,5746722903","64,6875277114","54,9798484172","52,6420964955","58,779569927","53,5514968199","41,6116064289","47,9335313581","48,2793545146","70,3088177317","56,4096069944"
10,5,8,"55,5044439139","67,1907702269","61,6440658246","64,4274188023","54,9588485595","52,6666295263","56,7947298556","55,7568500349","41,6360311038","48,0917802649","48,3476529405","69,8417124793","56,4050777944"
9,5,8,"55,4880779647","67,1652282843","61,5812945972","64,6493355557","54,999554191","52,6627537705","58,5492695691","53,7938722431","41,6432464505","48,0642037452","48,1252151589","70,1189756216","56,4034189293"
5,7,8,"55,4897739159","67,1347414991","61,5509305161","64,7715038548","55,0100393176","52,67350647","57,9955468521","54,8945295545","41,5976669972","47,9131915226","48,2756873","69,5037068183","56,4009020515"
10,5,9,"55,4853563478","67,1552913057","61,6490749416","64,6174558321","54,9835624267","52,6733388366","58,4650007821","53,5844389422","41,7066538096","48,2153040134","48,1603733191","70,0731652991","56,397417988"
8,6,6,"55,4693555384","67,1531521979","61,5393639614","64,7148811966","54,9381404011","52,6644986154","59,1301108091","53,8552559748","41,6878532998","47,7356134079","48,4309908459","69,4034201162","56,3935530304"
8,5,6,"55,4935569289","67,1673922538","61,5296675976","64,8506144625","54,9428012889","52,6434275077","58,5615535741","53,7663715915","41,6279145951","47,6110388671","48,1339377982","70,2805336823","56,3840675123"
7,8,10,"55,5028670496","67,1282951914","61,607274679","64,7421499217","54,9781366344","52,6801246627","58,1975530754","53,7598831422","41,6621178913","47,7444008522","48,6352752008","69,9633548437","56,383452762"
8,6,9,"55,4980818208","67,1907901505","61,5978918488","64,6516968662","54,9441374697","52,6806454624","58,6945676793","53,6059424178","41,7363501038","47,9543805083","48,1060714635","69,8705829339","56,3775948938"
7,6,8,"55,4698792089","67,1254756944","61,5652423997","64,7617133575","54,9561081021","52,6600863202","58,0909699232","53,8073555818","41,6236291531","47,95166446","48,3863415679","70,056441719","56,3712422907"
10,6,7,"55,4653759277","67,1712764732","61,5757137885","64,5461778416","54,9462196708","52,6819692272","58,6589962539","53,7134101263","41,6878998683","47,8940827176","48,3172196555","69,7564231974","56,3678970623"
7,8,7,"55,4552499494","67,1377415097","61,5990704848","64,7769747143","54,954447162","52,6691661515","58,8491610001","53,8734734264","41,6020655899","47,8491913236","48,5689035073","68,9662925693","56,3584781157"
5,9,8,"55,501979771","67,2053778363","61,5684696997","64,7910703393","54,9662247333","52,6734060438","57,8944123095","53,5730716382","41,6008956694","47,8590429011","48,6774964263","69,8953788645","56,3505688527"
8,8,5,"55,4643807945","67,1131600819","61,5266968986","64,6650735148","54,8973511014","52,6748472638","59,4688587602","53,4653970929","41,6781845144","47,8034365925","48,334655754","69,0614018689","56,3461203531"
8,5,9,"55,4960368896","67,1643739509","61,5866585628","64,9153532112","54,9552628033","52,6607341524","57,396203434","53,9456831322","41,632554741","48,128646258","48,115267715","70,1406290727","56,3447836603"
9,5,6,"55,4798313298","67,1216852582","61,5423848","64,6954976434","54,9780017735","52,6388918308","57,889007632","53,8881194728","41,6346101055","47,9773230691","48,199602002","70,00244833","56,3372836039"
10,5,7,"55,4841400603","67,1684552972","61,6111428364","64,7189428211","54,9615536415","52,6593036852","57,1052342965","54,6216149635","41,7491717116","48,157205908","47,9718261115","69,8275448695","56,3363446835"
7,5,8,"55,4919725473","67,1772063061","61,5721096232","64,7592387759","54,9625894496","52,6528009672","57,7193537958","53,5720150007","41,6566113823","47,9326909238","48,1551440366","70,3165787788","56,3306926323"
