DATA,TMAX,TMIN,ETP
10/10/2006,23.3,16.6,3.0926007385909
11/10/2006,28.2,15.2,3.37251778619007
12/10/2006,29.3,16.6,3.57573689259248
13/10/2006,27.6,16,3.40488607004038
14/10/2006,25.8,16,3.27213023427423
15/10/2006,26.4,17.2,3.42100800816409
16/10/2006,25.2,14.8,3.14569153335863
17/10/2006,26.8,16.6,3.42065919006449
18/10/2006,27.6,15.5,3.4043707377762
19/10/2006,26.6,16.8,3.43529918652565
20/10/2006,27.8,16.7,3.52960468961133
21/10/2006,27.3,15,3.36181511656529
22/10/2006,26.2,16.6,3.40816840081841
23/10/2006,25.7,16.8,3.39067911005959
24/10/2006,22.3,16.9,3.13315038139025
25/10/2006,19.9,16.2,2.8905267439628
26/10/2006,25.6,15,3.25647638436988
27/10/2006,29.6,16.4,3.69580997484302
28/10/2006,30.6,16.1,3.75817230975498
29/10/2006,30.8,15.1,3.69963539446818
30/10/2006,31,14,3.632653249222
31/10/2006,28.2,15.4,3.52486275011478
1/10/2007,29.9,15.4,3.42206822468121
2/10/2007,28.2,13,3.12196910264759
3/10/2007,30.4,12,3.22264978151424
4/10/2007,31,11.7,3.25511131113793
5/10/2007,31.4,13.1,3.4022283354606
6/10/2007,31.6,13,3.41962502002567
7/10/2007,31.2,13.2,3.41382649646893
8/10/2007,31.5,15.2,3.60051689572648
9/10/2007,29.9,14,3.39372498736369
10/10/2007,30,13.2,3.34837974704579
11/10/2007,32.1,12.8,3.48907946082798
12/10/2007,32.9,11.4,3.45109246932128
13/10/2007,26.2,16.2,3.31117360939707
14/10/2007,32,16.4,3.78878237652805
15/10/2007,33,15,3.76624734843753
16/10/2007,33.8,13.5,3.71978023819658
17/10/2007,34.9,13,3.7753358341956
18/10/2007,32.7,16.3,3.87039828656691
19/10/2007,29.2,15.6,3.5461152893168
20/10/2007,32.3,12.8,3.57719486520159
21/10/2007,30,17,3.73535012951699
22/10/2007,30.6,15.1,3.63909569900471
23/10/2007,26.6,16.2,3.41461331554236
24/10/2007,31.2,14.2,3.62869967640605
25/10/2007,30.4,15.5,3.67521267445685
26/10/2007,30.6,15.2,3.67356202965863
27/10/2007,30.6,14.8,3.64760375777985
28/10/2007,33.1,15.1,3.87888448244519
29/10/2007,34.3,16.6,4.10264578602245
30/10/2007,32.3,15.8,3.88290269527951
31/10/2007,32.6,16.8,3.99376651045115
1/10/2008,31.2,15.6,3.53538174205476
2/10/2008,31.5,15.1,3.53115922775189
3/10/2008,30.2,14.2,3.37466156366114
4/10/2008,31.7,17.7,3.76586648173802
5/10/2008,33.3,16.8,3.83037392374329
6/10/2008,33.1,18,3.91800086375138
7/10/2008,31.8,17.7,3.80595521565793
8/10/2008,30.8,16.3,3.63135644087189
9/10/2008,28.6,15.1,3.37826382569005
10/10/2008,28.4,15.9,3.43363941653075
11/10/2008,28.6,13.6,3.27926844647975
12/10/2008,29.4,18.2,3.70817159231813
13/10/2008,31.2,13.5,3.49078915896342
14/10/2008,32,18.9,3.98448394556359
15/10/2008,32.8,20.9,4.21348922106449
16/10/2008,34.3,14,3.79842252653054
17/10/2008,34.5,21.9,4.44528060644325
18/10/2008,29.4,15.4,3.53864986200403
19/10/2008,26.7,17.4,3.49070723792122
20/10/2008,27.4,18.4,3.63271673672357
21/10/2008,27.8,18.2,3.65587459484641
22/10/2008,30.4,17.7,3.83020794577957
23/10/2008,30.2,17.2,3.78160446627822
24/10/2008,31.6,18,3.96439436012643
25/10/2008,31.8,13.4,3.61916367942156
26/10/2008,34.1,13.8,3.84200046333293
27/10/2008,34.9,15,4.00915038575362
28/10/2008,35,21.8,4.57096760586902
29/10/2008,34.3,18.4,4.24772952698198
30/10/2008,29.3,19,3.89904782083161
31/10/2008,33.3,17.1,4.07461198637122
1/10/2009,31.8,16.3,3.62217716772507
2/10/2009,30.3,16.3,3.52027327307162
3/10/2009,27.6,16.3,3.32656416519974
4/10/2009,30.5,17.6,3.6558833606329
5/10/2009,28.1,17.2,3.45331481017677
6/10/2009,28.5,16.7,3.45574653399594
7/10/2009,29.9,17.5,3.63430999886136
8/10/2009,27.6,17.5,3.46764808537723
9/10/2009,27.4,17,3.42318951114038
10/10/2009,28.3,16.4,3.45556963405824
11/10/2009,29.2,16,3.50339732792754
12/10/2009,26.7,15.5,3.27926844647975
13/10/2009,30.8,15.4,3.59910772195583
14/10/2009,26.4,16.4,3.34241109627817
15/10/2009,30.2,15,3.53828436816256
16/10/2009,27.6,17,3.49947149458988
17/10/2009,30.1,15.6,3.59395257686223
18/10/2009,28.5,17.1,3.59405666052859
19/10/2009,30.3,15.3,3.60184003811125
20/10/2009,28,17.2,3.57777703297141
21/10/2009,29.1,16.9,3.64858012858699
22/10/2009,28.2,16.9,3.5843466136429
23/10/2009,28.7,16.7,3.61520666815785
24/10/2009,28.9,17.4,3.69384571284139
25/10/2009,29.3,17.7,3.75658336544239
26/10/2009,28.7,17.4,3.69122667303836
27/10/2009,27.3,18,3.63345764068855
28/10/2009,26,18.5,3.5752944321851
29/10/2009,25.4,18,3.49260552983654
